cos_similarity: neutral vs change_1,cos_similarity: neutral vs change_2,cos_similarity: neutral vs change_3,cos_similarity: neutral vs change_4,cos_similarity: neutral vs change_5,cos_similarity: change_1 vs change_2,cos_similarity: change_1 vs change_3,cos_similarity: change_1 vs change_4,cos_similarity: change_1 vs change_5,cos_similarity: change_2 vs change_3,cos_similarity: change_2 vs change_4,cos_similarity: change_2 vs change_5,cos_similarity: change_3 vs change_4,cos_similarity: change_3 vs change_5,cos_similarity: change_4 vs change_5,prompt_id,stereotype_group_id
0.8209736450292291,0.7604198110174922,0.829736787663838,0.7471427018075798,0.8500595346033426,0.7378401782653115,0.9347790998518654,0.755659466029259,0.8832974720141792,0.7724975778013765,0.7541644077392223,0.8262854464518332,0.7572980961463547,0.9218956948079627,0.7489568715621495,20,Radicalism and beliefs
0.8509406457752682,0.8537028348963644,0.8969257131530433,0.8620364999851198,0.8900359125839559,0.8196692343311289,0.8565156580934757,0.8171810125994219,0.8040052022209738,0.8389394336570063,0.8280714930536259,0.8258966399168379,0.8769607203181768,0.8370714528388086,0.8031020105079613,21,Radicalism and beliefs
0.7457422688491584,0.7926551873257006,0.8808388545864089,0.7464715596506759,0.9524225480238502,0.7721887658859728,0.8039620368948308,0.7992502592281618,0.7704442325671259,0.8156438666252319,0.7700602653693713,0.8116718169134133,0.7799535887111209,0.8902838952586107,0.7861150456186847,22,Radicalism and beliefs
0.7382387215946231,0.6882565842623041,0.729651403471375,0.6251274162237415,0.6587767224842624,0.6462293186132206,0.671377323741949,0.7857383613655956,0.6591976087621012,0.6755254292150985,0.5488656983403442,0.6828884187495521,0.5919534550896941,0.6426721359012495,0.5678647479243206,23,Radicalism and beliefs
0.07415870557211658,0.08999984004935115,0.07550873506458147,0.10278759870501847,0.11411395367573585,0.8974237663180764,0.9200932187512063,0.7165132811980977,0.7238749813825871,0.8807877516232097,0.7201048457858714,0.7289605318409804,0.7033810399295863,0.7876150264120263,0.6369766481787276,24,Radicalism and beliefs
0.7721594972922537,0.7336678850774732,0.7767596990363967,0.7061900881031462,0.9043628449021388,0.6964546187211791,0.9220549598782151,0.6977654285082838,0.7560867952152457,0.6819880173980349,0.77405759372964,0.7181566782264899,0.7350335028591257,0.7265934828492033,0.6823538814420501,25,Radicalism and beliefs
0.9156001456680878,0.9224443659719399,0.6876136409161036,0.9157468622783613,0.921507240663444,0.8730320950851179,0.7515750690340743,0.8874471367160639,0.834512462720611,0.6942067820514524,0.9408325415930003,0.8939562833250507,0.6957207120473148,0.6391350299498593,0.8422023195149732,26,Radicalism and beliefs
0.8616961284590249,0.7367902620341169,0.7652807810941422,0.8913219616608898,0.6622849530887924,0.8164632512074177,0.8278689529734378,0.8346730943834066,0.7368229879546738,0.7481097725968154,0.7410860749231569,0.7675421545884134,0.7633848156287123,0.8513330823632496,0.6662488071413166,27,Radicalism and beliefs
0.7326632850270512,0.7892743914208601,0.7641486841775165,0.7994355581273833,0.9451130531647297,0.8291851242703914,0.8360768403597892,0.7727966823250574,0.7460896261897553,0.9110993290697242,0.7431073168672782,0.8069107939819653,0.7483018116488401,0.782695443342239,0.8146508479500204,28,Radicalism and beliefs
0.5277657778371263,0.39616075929951555,0.5652424881707487,0.41367631707799946,0.5791714630537891,0.3163887113968251,0.6582808089879356,0.3524724034760543,0.41333377289517714,0.24894649403313032,0.5522876694568706,0.5142280303514128,0.3296124994668286,0.43543133523092126,0.5011475152415996,29,Radicalism and beliefs
0.8825271920063598,0.7338090785649549,0.8639694190929731,0.7004376882915739,0.8413268500231486,0.7141889515989235,0.9043726728875214,0.6740969406597991,0.8633870755938562,0.6665003551189623,0.6566072453186018,0.7430844005577739,0.6793984455019666,0.8426468338065193,0.7206192774167728,30,Radicalism and beliefs
