cos_similarity: neutral vs change_1,cos_similarity: neutral vs change_2,cos_similarity: neutral vs change_3,cos_similarity: neutral vs change_4,cos_similarity: neutral vs change_5,cos_similarity: change_1 vs change_2,cos_similarity: change_1 vs change_3,cos_similarity: change_1 vs change_4,cos_similarity: change_1 vs change_5,cos_similarity: change_2 vs change_3,cos_similarity: change_2 vs change_4,cos_similarity: change_2 vs change_5,cos_similarity: change_3 vs change_4,cos_similarity: change_3 vs change_5,cos_similarity: change_4 vs change_5,prompt_id,stereotype_group_id
0.9220062514030376,0.8877331263613903,0.8696174953058984,0.9379125396240644,0.6286082303014179,0.8735003228627641,0.848147924217876,0.9077523885602566,0.6065307524167216,0.8516074799954305,0.9266755112622183,0.6347594338856959,0.8776502415657874,0.6427438808193059,0.6223752827619546,15,Work type and career outlooks
0.8563028566501152,0.8582397163601794,0.8626574764687989,0.7710250893145039,0.8495316594909764,0.9154180015491362,0.930732037774994,0.7856258876688753,0.9051622642196272,0.932752759273333,0.7650154136802064,0.9070331765592587,0.7884378341551233,0.9252317599027058,0.7366411474765371,16,Work type and career outlooks
0.591600742465288,0.800302412116665,0.5771969534400181,0.8524779340589819,0.479613155533397,0.5614999161887196,0.5502438589179458,0.6213425845012185,0.40281890825452354,0.5868412025257559,0.8184435747815281,0.4818024278507209,0.6457291521702464,0.7090125974877843,0.5116558042454279,17,Work type and career outlooks
0.8909596347495385,0.9073211796068427,0.8309861012413882,0.9050142440263413,0.6628738828016081,0.912030852198289,0.7931708981182557,0.8751323757877703,0.5884892927049752,0.8332237887417512,0.8786386625410549,0.6117145859897892,0.7869369859809061,0.693072536128879,0.6688290864490443,18,Work type and career outlooks
0.822921618863226,0.45713031872704335,0.7667273088638449,0.7292565269375602,0.7755668569645116,0.5881936888600422,0.8748943071094972,0.7937364510824929,0.8341618683586369,0.6450976837732474,0.5489403367867206,0.591072451357396,0.7951600854488832,0.8537730988379877,0.8016820319638318,19,Work type and career outlooks
0.9504459219404561,0.884617329139211,0.9123952872478107,0.7902328573251287,0.8534313876018915,0.8580832582392222,0.9322466571705722,0.7974158571037789,0.8635629125393997,0.8475706836859636,0.7610384075364461,0.7858132132174316,0.7928425445062453,0.8553318780224857,0.7202782797333466,20,Radicalism and beliefs
0.8028976704086999,0.841879201889874,0.8186343973100239,0.840731119450318,0.849640614247932,0.8378063819146656,0.8292846700287599,0.8883585423285942,0.7244322080396646,0.8654092858272903,0.897451079248353,0.7672793357521439,0.8274668180312912,0.6811573451698392,0.7673963459068538,21,Radicalism and beliefs
0.7176495893670733,0.77099744414754,0.8824555456485044,0.8297678307377558,0.9297279632774282,0.7548924599599243,0.7358602812673254,0.8457995300374215,0.731155232317571,0.8114944503189816,0.8274294143316443,0.7503471323864339,0.843038104572156,0.8587037838306202,0.8177157380728584,22,Radicalism and beliefs
0.4193157435173065,0.6620541708891163,0.508355153865671,0.5484531791959084,0.018974944074661132,0.500183198086255,0.7588378627940002,0.5564112069290702,0.059094373104775326,0.5210317444819621,0.6390283974706842,0.019693803033779617,0.5819146963726844,0.08710059122137422,0.06414342286429874,23,Radicalism and beliefs
0.8754186170904894,0.801875571883194,0.8116555384376458,0.7743783334579509,0.7539259217551512,0.8323997739623137,0.8377566761911699,0.7602069667632319,0.7820902726024638,0.8742224811680583,0.8193031599008114,0.7782423246273507,0.8840435877473909,0.838353708105327,0.784736667975917,24,Radicalism and beliefs
0.857648385397725,0.4511016152445143,0.35330548782562665,0.36884764500014966,0.45082809353774533,0.49308404904207914,0.3081442338995398,0.3438672860258064,0.47601792407429844,0.23209934664544715,0.26107337847064715,0.5429222939793186,0.9428812246204357,0.26932099784588737,0.28038093492439076,25,Radicalism and beliefs
0.7878773549555396,0.8449933885206565,0.7474898366073892,0.7596792643000707,0.8538236104108814,0.841037251545884,0.7786965949029035,0.728887235341839,0.6989769668171584,0.8151830273015563,0.7809796793349861,0.7684464341696875,0.853949314698728,0.676335424825723,0.6902747115392498,26,Radicalism and beliefs
0.7737398205305892,0.8264715093451906,0.620887612822326,0.6972688522094417,0.8968275270133041,0.718265495255652,0.5792703704655306,0.6596144102088645,0.7097475309020621,0.571896026597651,0.7277147276201796,0.7874632923309567,0.5425858588618193,0.5347073734155157,0.665503525716443,27,Radicalism and beliefs
0.8171197719728189,0.8497737153013851,0.827272867165649,0.7956519530065241,0.805013384437459,0.8204102062873224,0.8363260215765865,0.840798421584895,0.7793822427872978,0.9047337263979074,0.7227050372752479,0.762635013564571,0.7473048897801255,0.7643990117197488,0.8031603931301073,28,Radicalism and beliefs
0.20927461870743935,0.24463114172316486,0.36078823932225335,0.30880954639822306,0.6216468688358852,0.15790668123360888,0.3414581816473219,0.17833483698738561,0.2857664808114855,0.18880644289737716,0.23863830897146404,0.33471840341612585,0.32175674406015187,0.44032110342415454,0.36742642605337994,29,Radicalism and beliefs
0.7948304449001091,0.6208133230328368,0.7894340294618545,0.7359132899971759,0.8750538509628663,0.5812683648548824,0.9094845429378768,0.7422860651295958,0.8030405533677754,0.5464065660435788,0.6862511133438507,0.5674247111266875,0.7201499029712608,0.7991880831802276,0.7647049895283836,30,Radicalism and beliefs
