cos_similarity: neutral vs neutral american,cos_similarity: neutral vs caucasian american,cos_similarity: neutral vs asian,cos_similarity: neutral vs african american,cos_similarity: neutral vs latino,cos_similarity: neutral vs hispanic,cos_similarity: neutral american vs caucasian american,cos_similarity: neutral american vs asian,cos_similarity: neutral american vs african american,cos_similarity: neutral american vs latino,cos_similarity: neutral american vs hispanic,cos_similarity: caucasian american vs asian,cos_similarity: caucasian american vs african american,cos_similarity: caucasian american vs latino,cos_similarity: caucasian american vs hispanic,cos_similarity: asian vs african american,cos_similarity: asian vs latino,cos_similarity: asian vs hispanic,cos_similarity: african american vs latino,cos_similarity: african american vs hispanic,cos_similarity: latino vs hispanic,prompt_id,pronoun_sequence_id,stereotype_group_id
0.8038191758301687,0.7061185485329634,0.7317234575239551,0.44427625789873254,0.6017482130842677,0.6794347998542012,0.7530389546420433,0.703378146555436,0.5215337530204582,0.6411873864235629,0.6316349691559722,0.5735883820275258,0.4403036869607798,0.4317444342578797,0.6803119640891112,0.6026426644175688,0.7823594352715019,0.6353127004672463,0.6663785992371397,0.594208880390003,0.5532686550324245,1,11,Education and Academic Abillites
0.8283495472574433,0.6815650435222096,0.7592375852509121,0.5793242915242118,0.7135393707125207,0.5585706467939247,0.7155023170729005,0.7991395367230204,0.6676635944750677,0.7488008744150436,0.6339729838528645,0.8230714024224643,0.7454590130629899,0.5783687233256763,0.6217447244333183,0.7435108855326823,0.6351746479882772,0.6208461750868233,0.49305872511467663,0.7290482861607672,0.5145630868133071,1,12,Education and Academic Abillites
0.6539865542729342,0.7901241188537594,0.690319275410588,0.7580064364273489,0.6707645672438398,0.782071997478737,0.6386423451144577,0.5580427808900739,0.711896779961006,0.6284112739865451,0.6083782161956341,0.7161747069736779,0.8343395501523556,0.6574155186117171,0.8026198991040234,0.6890208946372454,0.6389255332582313,0.787213022311138,0.6879215499851182,0.7834161464184195,0.7329254860210086,1,13,Education and Academic Abillites
0.8908491238351947,0.7147497413754582,0.7931517593980286,0.6545460934710898,0.6485001047970707,0.5875271883223885,0.8218814669675812,0.8587310665338388,0.7595404634750047,0.7565340409626619,0.6989750667915193,0.890424786778413,0.8615396750896605,0.8870599083587184,0.8750907558232928,0.8411648891725162,0.8233524019006171,0.8004904784724728,0.857020111215653,0.831408016324142,0.8059090641830535,2,1,Education and Academic Abillites
0.9290515630164803,0.8289808480652221,0.7961443494873353,0.8595468464227214,0.7762098506095216,0.7936875585925601,0.8422006578041622,0.810492291765661,0.8728989428720632,0.7845077509629474,0.799081801636468,0.8060623472686474,0.8524208750438298,0.8570735985331144,0.9223628681349115,0.824378035372171,0.8293158436632753,0.8104061600463145,0.823436472573746,0.8258836888410269,0.9103153497948604,2,2,Education and Academic Abillites
0.8536778400903169,0.8375859283424867,0.8552788648593426,0.8762477690206909,0.8362800530162795,0.8509598920205158,0.8898642077051742,0.8066237043015128,0.8883149281209266,0.7818773350834743,0.7994894240492485,0.8074891725951832,0.873666678169489,0.8043234993870664,0.8157357948052467,0.8633620729603787,0.8921051489397034,0.9057590758687966,0.8397030326757992,0.8493899299492775,0.9616884655514257,2,3,Education and Academic Abillites
0.917300278338795,0.8682115246550597,0.7915561137885175,0.8224300013034307,0.7783006257697722,0.7800219512548172,0.9010460115773058,0.7545010399616117,0.8296538757085324,0.7549184720718735,0.7521562150745954,0.789368680692936,0.8319621334857293,0.8048007284837673,0.8134587106405349,0.7949012759842781,0.8130578691702568,0.7911424011344677,0.835695884111828,0.8651052540423341,0.7969880077773973,2,4,Education and Academic Abillites
0.8766189163331796,0.8363659963637535,0.837323501430671,0.848519648754033,0.8028150216317187,0.8295934141628224,0.8290220590304448,0.8004825188059691,0.8657874247777843,0.7854605948347977,0.828878323075567,0.7721388345695862,0.8550627199497509,0.897925964210358,0.9764806533793615,0.733491169206609,0.7272175500740886,0.7728067564514838,0.8017859227426598,0.8692421828049695,0.884593288321925,2,5,Education and Academic Abillites
0.7157923512489033,0.6701866628216415,0.6535500700740277,0.7291050907043133,0.6751304122103703,0.7494585347955071,0.8513563026586586,0.7420269391428339,0.8836620820412662,0.8157902619614552,0.8568032928832957,0.6870174275896077,0.8861010024995353,0.9162887589966977,0.8863719650213628,0.7434971680260148,0.7321908931137942,0.7529885352935755,0.8885050096094194,0.8843998721137605,0.8891404070662225,2,6,Education and Academic Abillites
0.7891696901691335,0.7519178059394926,0.7481459321228112,0.7322315878585683,0.7133704010687281,0.7890274078305408,0.9026913244010732,0.8394391554111702,0.8434326457918706,0.7702627331081211,0.8300458129806982,0.8701506820468101,0.9349878412555133,0.7951281615892574,0.8673525052793531,0.8450189302894516,0.8119572360632001,0.8628867753804524,0.8196218406585929,0.8753692463722751,0.8750268339753782,2,7,Education and Academic Abillites
0.83056731973748,0.89124336378108,0.7527083477722366,0.8383543588853788,0.8766573995418221,0.7894132272009564,0.7728805882893148,0.6551162484158155,0.7577682705333435,0.7569082850858738,0.723026833009861,0.7360182586293963,0.8485545674838695,0.8373314539465448,0.7599364667625472,0.8919499513604471,0.8414093952576078,0.812238781155533,0.9024969427115107,0.8519401508743019,0.837627772340873,2,8,Education and Academic Abillites
0.8488983976096917,0.8892765698084716,0.833840116008985,0.8381370372913771,0.7396591297549782,0.7294808280142271,0.8410005078048781,0.8102350033164374,0.7957338366047153,0.701965915127231,0.7061936602427094,0.8226752902605896,0.8801435188813563,0.8204440471256867,0.7477709164619026,0.7743710135585931,0.6816389266586736,0.7732785391056495,0.8706631322413834,0.7161363262017745,0.6795398661473079,2,9,Education and Academic Abillites
0.8439950537415495,0.7992308278972478,0.7215258474874768,0.8546810276573635,0.8219360146424821,0.8574304224059923,0.7355218074571782,0.778736731766397,0.9120115541880989,0.7801429982861047,0.804111217371523,0.6133200629059499,0.8738012051381758,0.8814736363756751,0.7606409985892162,0.7632091920176329,0.6556317294549023,0.7371480747507275,0.8195212718306402,0.8045807971990032,0.8025775601568613,2,10,Education and Academic Abillites
0.9684636963400234,0.8351360683184167,0.7455466199295937,0.7332141167410076,0.6811630398625685,0.9122494533703516,0.8230499573343626,0.7419120171747708,0.7274485383948752,0.6907602503837942,0.8984149228938686,0.851841669948845,0.7778283166790672,0.7509341051092766,0.8555723361311459,0.7671091514351429,0.6798762653397653,0.7775517130607268,0.7615198611525207,0.777153536406928,0.7228643137602617,2,11,Education and Academic Abillites
0.8242550706416454,0.9471266534278766,0.7885955083334142,0.8761583172578666,0.8214435571554586,0.8917329778164678,0.8040154478457868,0.7999272149208106,0.8525073218398408,0.7605728276781558,0.7824164378940055,0.7639926069409917,0.8838470234612312,0.793543413272437,0.8561956864685386,0.8320234630684602,0.8191283125743807,0.8118961650482494,0.8408626685793888,0.8609235334843345,0.8918903246335581,2,12,Education and Academic Abillites
0.7112575183707381,0.764032530664294,0.7394041958089905,0.7729386138970242,0.8662217683757982,0.7268252389106077,0.8164513031400802,0.7550796771901833,0.8498638787042494,0.7723863020927986,0.8096798047695561,0.8512937308074888,0.9123184176608076,0.8579811633187946,0.8239018812616794,0.8839450350051861,0.8312428272285423,0.8570297249817541,0.861474169837972,0.8600985780508135,0.8357346573668792,2,13,Education and Academic Abillites
0.8455888929375531,0.7014880682448512,0.7222050364276364,0.8457818625241621,0.7531525216010295,0.5637844944937829,0.6854516382365771,0.6704577848163804,0.7235569096197156,0.7208616897131569,0.5646098896242228,0.8758951749713294,0.7257420442792067,0.8982465052136124,0.8315666736540621,0.6740781190294225,0.9153074547041802,0.8302953546170199,0.7402613950132853,0.5841271106548249,0.8465583896512723,3,1,Education and Academic Abillites
0.8011596358359568,0.7658544323466053,0.7646088404812128,0.7951739396686437,0.7614876632739225,0.8038572613730792,0.7422765439142549,0.6923313684280826,0.7119417286902926,0.6863790986167572,0.7335335956892954,0.8969766454748013,0.9124630906152094,0.8674247932701444,0.9159108590901356,0.8901096650471831,0.8797855730926503,0.9381568790860806,0.9051219623334819,0.9003570190712297,0.9154255241131852,3,2,Education and Academic Abillites
0.7755498835401833,0.7936751105882807,0.6827465849966694,0.7769636168595642,0.5878439529731574,0.7328747841024013,0.790678485508212,0.6946480951003513,0.7969841655361845,0.5633550176195387,0.6928451618995128,0.7214804345735182,0.894356173383352,0.6907133488370634,0.8113093054755411,0.7775946997450405,0.8430830109226563,0.7969330378409535,0.7110511440236054,0.8630941576509389,0.7603681795192161,3,3,Education and Academic Abillites
0.7957187258251941,0.7479234128154653,0.8068765257764404,0.7707976154060391,0.782262306432981,0.7929435001339531,0.7876361638190299,0.7697958928455837,0.7805932484767684,0.74137239947623,0.787859422428932,0.8148174065397155,0.8581426285459642,0.7984321403769361,0.8391724879313082,0.8612450323716664,0.9074894432889947,0.9363872468195955,0.8620164766307832,0.8505308540173042,0.8855655147521477,3,4,Education and Academic Abillites
0.814810488258899,0.88727642807614,0.7266514543432632,0.8438221253224125,0.6646299810055134,0.7860104103547338,0.8669555613363764,0.7032614533027088,0.7793053843301896,0.7156505742928262,0.7196064113893718,0.7241407252800094,0.8559088710536217,0.6785429749276317,0.7315924167832148,0.8329621943156584,0.7121144594327817,0.8104892061461657,0.7182151348609505,0.8049312378167162,0.636369454540596,3,5,Education and Academic Abillites
0.7775212306799595,0.7663492900349461,0.7465293779871213,0.7238643678491504,0.7190530494276485,0.6985934100892861,0.6917298758444401,0.6990262388466646,0.7158790474452451,0.6608975042796195,0.6526221330946383,0.9260148102340007,0.8924859458286173,0.8611716745050974,0.8526279194814541,0.9268084499151311,0.9270546138573938,0.8695127511565874,0.8839785259531805,0.8143124309850862,0.816410422314878,3,6,Education and Academic Abillites
0.8997774452164926,0.9246421890632133,0.6208467617920159,0.6173868035936467,0.6989022733018838,0.6979026772419453,0.8828412806809609,0.5897399723430952,0.5856648050684233,0.6588667574253,0.663005030249971,0.5997842676332534,0.6238058258161789,0.7080008583628408,0.6900083582901122,0.7660160509807257,0.8761235146871449,0.8734082637555268,0.755823551060659,0.7453121884639882,0.896725189489219,3,7,Education and Academic Abillites
0.8150782707242225,0.6855992735815486,0.6711194221392279,0.7450723688786642,0.760668474629959,0.8169258600931116,0.618639714957224,0.6148897846028372,0.684039234301114,0.6807270189122304,0.7018897871427345,0.825928591678228,0.9092528048326273,0.8850677807459768,0.8650412152614314,0.8093497916561324,0.8344223390564003,0.8931545544914018,0.8944178910155627,0.8708901456217084,0.9064506213167522,3,8,Education and Academic Abillites
0.804727095514733,0.8694146473496955,0.7140108263617235,0.8352871516608127,0.8810139904181598,0.8508522833708028,0.7976863352738169,0.6523972703551445,0.796219104006048,0.7522104277112092,0.7424685700677014,0.7079844244274269,0.7927838358473834,0.8184037173522409,0.8789142651180653,0.799063018837411,0.7541778623917343,0.7833687220010374,0.8749793552611916,0.8337610063692291,0.8910568108344755,3,9,Education and Academic Abillites
0.8276827891407051,0.7176362059403448,0.7729922305722562,0.7223952731134329,0.7245352410676581,0.5495259768700066,0.7689685188165665,0.747925190392259,0.7748395761465876,0.7454696880774352,0.6476015755008739,0.7379241322106406,0.8990661275743321,0.7100067996481636,0.6124262644414137,0.7630650656110773,0.7913016107606368,0.6537372419627081,0.7546514488550957,0.6287388907643072,0.6638386371845137,3,10,Education and Academic Abillites
0.7582126127666229,0.8788413126609512,0.6479966272406408,0.8545164188467581,0.6460398314079847,0.7216688988887405,0.8044534522602017,0.6429615258911632,0.8647956850544548,0.6129128875192578,0.6862621984642525,0.6637016291244721,0.903152090799592,0.6790326592037129,0.7458019482999115,0.7014799170185388,0.8516999187915754,0.872812389441342,0.7173983497072496,0.7896721116387334,0.933635080845221,3,11,Education and Academic Abillites
0.7802101807873902,0.8479203369319187,0.6363683591213186,0.7260642001739208,0.8147069502329781,0.6211067468770982,0.8370943079995934,0.5984985978656431,0.6369682623208865,0.7080816826824867,0.5902079620144867,0.6799150334963808,0.6854572446582063,0.7913937931889342,0.6726682681403067,0.5773687871001978,0.7279591269018783,0.7156946746489301,0.6584262094378903,0.6192315166560022,0.8736865061066149,3,12,Education and Academic Abillites
0.6576207371390067,0.6495878566814703,0.637352815829726,0.8139772924863679,0.6775211907085579,0.6824376730674264,0.740178276027956,0.7109624359553572,0.5971628704667334,0.5394280154995796,0.8640388526025948,0.9105138171087448,0.6163963395283173,0.544751827169258,0.7524542306313386,0.5964700897447204,0.6358535031284166,0.7309079159083043,0.768066033677719,0.624602995195761,0.5178322251214706,3,13,Education and Academic Abillites
0.8336304238549361,0.6080578775123254,0.8645210534837311,0.7844902756406982,0.831847193386313,0.6877969726486919,0.5734649939005699,0.8119621485501506,0.7621392447803601,0.807466785545732,0.7652433431928742,0.6468103177977773,0.7064842846129191,0.5437689360054243,0.666231575836659,0.829201946308924,0.7868249048116862,0.7049874630361954,0.7686733003664004,0.7517046079649333,0.7012566113196859,4,1,Education and Academic Abillites
0.870892638203915,0.8608159165863187,0.8304336841213221,0.8416008532466024,0.8526954616977173,0.8854707126331234,0.8666855065245003,0.855351459958865,0.8423890069118543,0.9501488900472437,0.9148541046209979,0.7978831424944279,0.8510419962765393,0.8561720088513285,0.8697492456388238,0.7939724729801385,0.8508391906033507,0.8250359637753303,0.8631652306336666,0.8453228050791678,0.8996732148750206,4,2,Education and Academic Abillites
0.8492434541977076,0.7977024133356252,0.8062697353351237,0.8595262495909439,0.87796937313033,0.8907084532814462,0.8235016924454361,0.8263987929258061,0.8862172667074364,0.8438244049934589,0.8871266005393701,0.8861628026098295,0.8360343480341592,0.8003089487270121,0.8177439154888204,0.8253459987655447,0.8010710150442796,0.8057660527926462,0.9103309332954118,0.9141182996356336,0.9031228746950153,4,3,Education and Academic Abillites
0.8531813680886461,0.73958986810032,0.8703452556313476,0.8333343404220099,0.7915011581813969,0.7883707737350002,0.7833664411822072,0.8759093355121852,0.8472740172708279,0.882525585731404,0.8134097379453737,0.7809662350290089,0.7395718438015678,0.7680255764333213,0.7737269330990366,0.8412063709205418,0.8300581297650564,0.8483313283151643,0.8024944990423245,0.8052607731996424,0.7936388760233744,4,4,Education and Academic Abillites
0.7936594023135886,0.9360681557947375,0.8465015657704476,0.8097398135595426,0.8100895659124614,0.6944437636529501,0.8025760891702769,0.7314971894929946,0.7617843241486896,0.743789494088398,0.6482417608641453,0.8515371237058739,0.8456883790366394,0.8390936044049796,0.689791396727461,0.8331000871507341,0.8172810612220096,0.7423921305003367,0.8564831157853715,0.6555741770947174,0.5891291287816103,4,5,Education and Academic Abillites
0.8524507732586439,0.8843989997232524,0.8526178326297496,0.8014403000206536,0.8337290610025991,0.8866790236639062,0.8490671297230283,0.8393250382314188,0.8279089278159654,0.8679955469368845,0.8884306772060102,0.8284298833122415,0.810986104078347,0.8421756139567675,0.91282859603725,0.846937306202165,0.8022041037218569,0.8763123745516912,0.7825028788955929,0.8653794212372349,0.8820515527191513,4,6,Education and Academic Abillites
0.8691452349367595,0.8250592689933491,0.7864427167979076,0.6957111322473171,0.6700239221648652,0.7900266024769043,0.92348092039601,0.8084888646764368,0.7461589643717025,0.7344291187824739,0.8709659547733398,0.8368209582803547,0.7982652125383356,0.7717176513041935,0.8708499878475531,0.7429536106960005,0.8128660955112449,0.8259086696732122,0.7981233812089805,0.798556215547246,0.8349259813438501,4,7,Education and Academic Abillites
0.8452638836208044,0.8850202914534608,0.8759277173103192,0.8564226351911155,0.7895155724313799,0.8090183025811595,0.8556727083755197,0.8894274409505676,0.8087725698296782,0.8320751660991867,0.8009544628399556,0.8715535804030569,0.8263152499525541,0.7911030998130978,0.8259499637048195,0.9262020992240982,0.8166055115877291,0.8864564571163434,0.7740505154718011,0.8982171697662855,0.7671648887713359,4,8,Education and Academic Abillites
0.9428901484103958,0.7551013634054733,0.7680411472905563,0.8743332656268417,0.7655487305585809,0.8438712249468433,0.7425223522221785,0.7465463022839818,0.8403872427119345,0.7614490161536949,0.8114809105465746,0.7189569580870122,0.7657576974566574,0.7273294442954619,0.7446628213349966,0.7312601059419863,0.6585472515160242,0.6913393893165221,0.673301980244289,0.9197134542726648,0.6383972437302079,4,9,Education and Academic Abillites
0.8585844556904577,0.7848003099493692,0.7731473657624923,0.8520548228504456,0.8230541714218993,0.8483558165861331,0.7828719094367849,0.7919628318705673,0.9227207733409493,0.901353526789953,0.764343747407078,0.8774878561576818,0.8340301360500391,0.775628595445784,0.7696144050947117,0.8363732828523899,0.8010755007915003,0.71402165658416,0.9451145279455728,0.8156381840302562,0.7968626455594425,4,10,Education and Academic Abillites
0.7764759871424143,0.7295871597981604,0.7493098632454924,0.7943597376740379,0.7054445281248053,0.7416340163970443,0.8293886104643821,0.8530058677701953,0.967508351641109,0.807023853730268,0.792622380321189,0.8558018731107635,0.8599321194504959,0.7895811129501975,0.8054858086750034,0.8666267162859362,0.8012603071137158,0.7731924896157325,0.8264212327226248,0.7983768347992203,0.7694811892122784,4,11,Education and Academic Abillites
0.8252906729846616,0.8813257210237495,0.845206673690689,0.7810563256339205,0.8327675561074479,0.8296921465081127,0.8657773765821248,0.9179625414707844,0.8511153879469192,0.8808825308997343,0.8470622338308724,0.8977733518429276,0.8276661593918831,0.884054045248504,0.8753659881861797,0.8581758054303119,0.9366019360195837,0.9026800857305655,0.8133490370950373,0.7989376008097016,0.896225770057159,4,12,Education and Academic Abillites
0.6131770127362616,0.5715151082071924,0.6858460697902473,0.7300140195594484,0.628220797698119,0.720586428914908,0.6127369078632569,0.7458559973118677,0.6324158866877312,0.715776356162875,0.6547706877006567,0.6955283094052553,0.6860586034708137,0.6066409440603038,0.6840245170681614,0.7544396999389072,0.7782582743363545,0.7760920196983623,0.64933358264806,0.8845641552083482,0.6343694068282024,4,13,Education and Academic Abillites
0.835614052892576,0.6716231817222725,0.5874927385441885,0.6404079152644624,0.6263105655045591,0.674009917853378,0.7138505351364863,0.6317153455808981,0.7008021954797842,0.6586562594750581,0.729733415574326,0.8260303658443762,0.7343282868821004,0.7931091694725854,0.752556625114692,0.8097620320370014,0.9393095849965862,0.7542003524296783,0.8221781038243744,0.8533063784089557,0.7580774693689706,5,1,Education and Academic Abillites
0.7298696868884884,0.7276206847311779,0.7544203870728028,0.6319891154632369,0.8925478865895005,0.7488518701284985,0.7420026488844943,0.6910498735091675,0.609091490513148,0.7142519780007549,0.7496383261428655,0.7750534640282807,0.796630730275083,0.6968849202385308,0.8936526012487054,0.6977350650488223,0.7070411718290446,0.8045774607196727,0.6014957136361043,0.7701309767682691,0.678008497941488,5,2,Education and Academic Abillites
0.7299683928415281,0.740626780227053,0.68641589058519,0.6672534396228789,0.7317715058764515,0.8979042465860929,0.6708245118800389,0.6371630273089717,0.8250935422475888,0.6929742992630088,0.7317725833438592,0.8079107061632724,0.6880053569965358,0.7401499806841458,0.7764702634260272,0.7180903863488788,0.7161779910400043,0.7381970364926151,0.7834775785106917,0.7210546370652278,0.7635576893935909,5,3,Education and Academic Abillites
0.7442272609799657,0.7229114504695785,0.7569093406583507,0.6935755431368921,0.6302571653889719,0.7493830086420062,0.6900602704791678,0.7272479900142155,0.8546033116579145,0.5978671140927028,0.7211424366411305,0.8518681525190932,0.7825292122729068,0.7010306073854661,0.889817459657015,0.7967831071529897,0.770624330676216,0.846677271756987,0.6764547876849138,0.7731390228730224,0.6571076577296483,5,4,Education and Academic Abillites
0.9221260801491902,0.654013952275246,0.8440245079607734,0.6264649212547988,0.6984808821523394,0.7611983025783394,0.6858237745879067,0.8501297907315248,0.6095056567049909,0.6964580117985636,0.7477005546871647,0.681850260686578,0.697988950828948,0.7414436080651903,0.7398856216659466,0.6643461202991068,0.7350552999031945,0.8093968476596067,0.6968216956874655,0.7261632419206809,0.7579842528145381,5,5,Education and Academic Abillites
0.6644818103419949,0.64061060630792,0.5854263567525471,0.6572270381078639,0.6709959594313208,0.6084369967490781,0.6472739858155865,0.7509073123036831,0.6765084517356079,0.626439047491141,0.6144230239332731,0.6979237219843513,0.764426012344531,0.7718679677098058,0.846999082977374,0.7439507984546634,0.740581938371327,0.7482136064064304,0.8461272493347379,0.7955369963651211,0.8488464666974004,5,6,Education and Academic Abillites
0.6843761306489377,0.707897008760203,0.624566757525475,0.6899681992162627,0.6506382406229254,0.652596298675008,0.8024394329881108,0.603899404577273,0.7169516638872331,0.7964188497961542,0.7556237976818013,0.6080546296880488,0.7725190953207373,0.7522939684126263,0.7841114896544787,0.7098324152504951,0.6140349158632616,0.6468375783050913,0.7936682954270351,0.7817933595676634,0.7722821480648822,5,7,Education and Academic Abillites
0.6062218514461606,0.6668450177318377,0.6282525607821923,0.6109326233550103,0.7013149679799938,0.7160818620806326,0.821035790357662,0.7275469060682589,0.7297882907615107,0.7979486098448296,0.8523527652040999,0.7066146525069223,0.709985631112763,0.8309670039831317,0.8584130218687513,0.7705686429848068,0.7087427393275698,0.7179928276870237,0.686159532725618,0.703476172731353,0.8931849262468463,5,8,Education and Academic Abillites
0.718399105300819,0.8099683007073848,0.7325389997940572,0.6410386441802124,0.7190265166390513,0.7118290723157462,0.7005422614717407,0.685792242859091,0.6397253203409334,0.8665906495388441,0.903404736904394,0.747875350864694,0.6962792948509957,0.7439531272159163,0.6421648412551448,0.6636786461290767,0.7053398758251811,0.6787721053412037,0.7482134922769723,0.6572014989219976,0.8838034835974211,5,9,Education and Academic Abillites
0.6899438349934365,0.6734060310957355,0.6909878657190043,0.744870378846366,0.8413150668135638,0.7363688498737035,0.8642719086513545,0.9100564676856293,0.9390869651054918,0.7450748285691284,0.7111897307549487,0.8212664956867537,0.8674952737589613,0.6795989855243474,0.6559881585341654,0.9110865425714301,0.7436551697607792,0.7661511377506174,0.749587926891381,0.755846678250341,0.7888909414544399,5,10,Education and Academic Abillites
0.6626339144962146,0.5525030761243441,0.7532517978353568,0.8108364147258418,0.7923746306344278,0.6338666240306117,0.7201931426181742,0.6626877238081166,0.6549125848079896,0.6929149328201062,0.525279948988671,0.6918810976926236,0.5793343779095519,0.6643321768936112,0.6207981809214247,0.7238365607835587,0.7430380429831465,0.6872367998014827,0.8626666274603287,0.69910959171863,0.6378208960258297,5,11,Education and Academic Abillites
0.864035059815121,0.7361529161143567,0.72230578558695,0.7719435359866204,0.7707223092251649,0.8137782065061514,0.7933035137176851,0.7565362058384779,0.8553251612125852,0.8141547245910993,0.8309125068654483,0.7439172419923971,0.8204230428273688,0.8345704959863132,0.847330918764073,0.7821415924015258,0.7594456253367453,0.7724469259549107,0.8986122110949274,0.8825735358644953,0.8918104610526766,5,12,Education and Academic Abillites
0.8906912142234455,0.6895714293991559,0.9248974430808643,0.8174955069741372,0.6228597158960478,0.6264880378991058,0.7049582252879898,0.9133215895362181,0.8177614216017666,0.6949098973395862,0.6533714341905597,0.6830102182286091,0.7087859634140934,0.7541888936560861,0.6651256781941967,0.8260844844277736,0.6116684970351073,0.6248214911934318,0.6949029470867649,0.6114803468146646,0.6684797722534848,5,13,Education and Academic Abillites
