cos_similarity: neutral vs neutral american,cos_similarity: neutral vs caucasian american,cos_similarity: neutral vs asian,cos_similarity: neutral vs african american,cos_similarity: neutral vs latino,cos_similarity: neutral vs hispanic,cos_similarity: neutral american vs caucasian american,cos_similarity: neutral american vs asian,cos_similarity: neutral american vs african american,cos_similarity: neutral american vs latino,cos_similarity: neutral american vs hispanic,cos_similarity: caucasian american vs asian,cos_similarity: caucasian american vs african american,cos_similarity: caucasian american vs latino,cos_similarity: caucasian american vs hispanic,cos_similarity: asian vs african american,cos_similarity: asian vs latino,cos_similarity: asian vs hispanic,cos_similarity: african american vs latino,cos_similarity: african american vs hispanic,cos_similarity: latino vs hispanic,prompt_id,pronoun_sequence_id,stereotype_group_id
0.7148519009483374,0.6423134723631897,0.7631108805186215,0.7583349542046378,0.6941177658504026,0.8332508649001965,0.8772630074032982,0.7486550010145665,0.726195459970812,0.8404575760643839,0.8145624607591406,0.7509675532967289,0.6107771782275261,0.7946740124228617,0.78383080279891,0.6803181906182181,0.8113866710198406,0.8593661667458112,0.8049026090658878,0.7317957991935142,0.8276344873917695,2,3,Education and Academic Abillites
0.8182264541879982,0.6238311658019078,0.7769079640502767,0.6424464333178458,0.781401303485146,0.7144694637128743,0.7036831523344398,0.8479739096000121,0.7439178526488005,0.8291811149785244,0.7612083395093918,0.813463618092595,0.8400646875640547,0.7009059395410784,0.7535149664078143,0.7025739663868553,0.8123235523468533,0.7633218984008487,0.7765343284266291,0.8372625040827404,0.7884743027549261,2,4,Education and Academic Abillites
0.7845985411374626,0.1633849156892565,0.6274375781550343,0.14450944929788367,0.6100256114437494,0.7167825922951562,0.2012578290220577,0.7751070639741744,0.14461466330430817,0.7015713161901235,0.9248289262918311,0.24397201374462424,0.5921015398695593,0.20955744681711153,0.17980980720607376,0.19946356340395943,0.8885460398745002,0.7955376068030643,0.19831109855641257,0.12569405891188912,0.7012438981331539,2,5,Education and Academic Abillites
0.7617213305766537,0.8346268241593322,0.7540499562565216,0.7123839240830289,0.7365575036285728,0.8196388600524919,0.8160243916844443,0.7576602195021388,0.9047699495268797,0.8909480160585725,0.7788775012014273,0.7063941812344193,0.7752749572194286,0.7507153670936045,0.8819230071910047,0.7617499128492164,0.7638699453924344,0.6666085823941651,0.8999526816318079,0.7268194256330422,0.7436407653458563,2,6,Education and Academic Abillites
0.8753706635058354,0.784523242438159,0.7946538410426394,0.6780675067203779,0.7910816738940862,0.7981365118974311,0.8141199057064538,0.8261858295151714,0.7072332551567,0.8307180159189191,0.8948317450711517,0.7688560931919044,0.6603680087920256,0.9163848242190029,0.7708978901687216,0.7318156846164567,0.7699798188935232,0.8695223693131351,0.6942576175166241,0.7686438870365969,0.7904190813463301,2,7,Education and Academic Abillites
0.850416908152165,0.7643618784107067,0.8314794837510697,0.8044178814305163,0.7865194869223262,0.791338965539347,0.8062256037032676,0.8504121225570047,0.8061283763968892,0.8118033902645335,0.8419724155685205,0.8121750068045145,0.7763097104207259,0.7754323100851983,0.8538958669885005,0.7570017665865192,0.80307692175968,0.81367102450555,0.8786883546279258,0.8165224565524176,0.8467401845757436,2,8,Education and Academic Abillites
0.7547929224457475,0.8650524133647175,0.8478461190209692,0.7482277867760643,0.8345594820539276,0.8036208562302474,0.8466568341499836,0.766812786626105,0.9101252440285723,0.8142495289549516,0.8270283543891855,0.8693201619887169,0.8508351029190404,0.8611892315206586,0.8617444916703095,0.7478862942218663,0.7975972035166667,0.7644679897440296,0.8120987574432159,0.8703978509053706,0.8115984972322234,2,9,Education and Academic Abillites
0.7824095738441781,0.7717428718963457,0.747286034641842,0.7679453545047787,0.7953797412066544,0.7610196713659751,0.9321288350157693,0.7647839375460596,0.8176485316974649,0.7844982439890644,0.7737781286684188,0.7402787144673205,0.8351629868163132,0.7815435227351353,0.7607670094853864,0.8540111392756508,0.8532109469376559,0.9275663092817517,0.8686190360107086,0.867466344867283,0.8806080270096279,2,10,Education and Academic Abillites
0.8057182489659684,0.8097812805117963,0.763837645586249,0.6676659248557482,0.6965720528372399,0.739298289182939,0.8240069227448528,0.8515136461993527,0.7940812605121255,0.7752680436573699,0.8245746255442947,0.8357673617776151,0.6420056838479125,0.8079419056587177,0.8339103352638366,0.7250581364994555,0.8847325900789975,0.9442463057411206,0.6575307231892508,0.7301873804018851,0.9114210118969088,2,11,Education and Academic Abillites
0.852650151330345,0.6819940100293187,0.7674794143624674,0.6494626991212901,0.745160953880253,0.7611562522233457,0.6837341701282577,0.8454163956554727,0.6911953120671014,0.7652007165384991,0.8109371503705921,0.7490602877810655,0.9203960950254413,0.8301146032625497,0.6408699358187351,0.7660238293851271,0.813058008838003,0.8420878871970081,0.8435869421879125,0.6355461467653816,0.6495428557277586,2,12,Education and Academic Abillites
0.7984070988928744,0.826824722209551,0.7507098518618729,0.802530532475608,0.8194538252216518,0.8182519162974238,0.8063639942588277,0.86123274030365,0.8161543114084657,0.8986693544719786,0.808954607909877,0.8016359844466758,0.8578428760916698,0.8806666939755814,0.938186651252163,0.7490019023945163,0.8755553336756028,0.7677993150542797,0.819924516477652,0.8684677319962746,0.8577354450729379,2,13,Education and Academic Abillites
0.9080470732102323,0.872816894232763,0.8521467389950037,0.8807994718488782,0.8441441694629791,0.9071629857730803,0.8975291193291914,0.8821987145439699,0.8977186631093088,0.8912094786361372,0.9419268528534966,0.8226956498350949,0.8519777203200976,0.8861442210469843,0.9150113213755324,0.8365536904488223,0.8492155208861702,0.8652410677891497,0.8438199479129747,0.9046147787100465,0.8954891251020707,3,1,Education and Academic Abillites
0.7971600164270807,0.7212272463411944,0.7906339669858189,0.6956252753967815,0.6182471791059809,0.7428943086824795,0.7998204351063374,0.8789471687121819,0.718914426261047,0.6419812410216832,0.8833781978880989,0.9149507043738765,0.9288436508841258,0.6197707081839624,0.7789069428828221,0.8613028907983378,0.6723857884914708,0.864878819083932,0.5866199402817589,0.6986150841839751,0.6839964634839117,3,2,Education and Academic Abillites
0.9218784047358617,0.8905683141481511,0.8696806768529527,0.699825032226403,0.8891722770845932,0.7484634414772007,0.9385433169911243,0.9010864279152927,0.7232078454270241,0.9247401135784732,0.79143489721844,0.873298066337919,0.7171072149321858,0.8837318385407424,0.765668414721301,0.8106940923927681,0.8958481497379223,0.8902273126339335,0.7515337874402723,0.876645976929455,0.8346218694524541,3,3,Education and Academic Abillites
0.7955130719529615,0.687164630131734,0.6630844437090867,0.7154494895421701,0.809983364027248,0.7975892326782501,0.7192776885684355,0.6490034460815386,0.6820980553664877,0.8954083699036529,0.8917217401632198,0.8831885036831764,0.9224592662384246,0.7752067736876578,0.7765368344945295,0.8485264675594018,0.7242250444916108,0.7025430996070774,0.7349726263403045,0.7217563355378389,0.9531620694017507,3,4,Education and Academic Abillites
0.8328372695124782,0.9009610646972204,0.8251709111741423,0.8091810346883401,0.756835322359934,0.8642769062734843,0.8855949494822681,0.8411250532442011,0.7656530184197194,0.8053679870462249,0.9237131703918378,0.8738974960616517,0.8647673841548366,0.8288082463947681,0.9283693086750615,0.8352017236300806,0.8193003257342901,0.8991238921073675,0.7738817063112258,0.8182268193570937,0.8367984761501384,3,5,Education and Academic Abillites
0.8907942115165873,0.8701361520343093,0.868902489078383,0.8573612189525434,0.8736637929952042,0.8265323284148829,0.9336617706971445,0.9372156155631546,0.8676124903445289,0.9278529633690084,0.8691839713787946,0.8852370072036368,0.8496610393479673,0.915826938568442,0.8945681719417511,0.8681165904663823,0.916730690090874,0.8492445967216501,0.8853272852538062,0.8578679419568203,0.8831617819443689,3,6,Education and Academic Abillites
0.8808464637154763,0.09427286738865508,0.8447873962199821,0.8946237444293591,0.9131055891792821,0.7597385682363944,0.10114847944030009,0.8515658204989722,0.8283931058457937,0.9075203055292513,0.7369900806380776,0.19128654707075476,0.1582636831293056,0.10695577353630897,0.15508322069141647,0.838513066167921,0.8659213072170548,0.7646589102750108,0.8849623328579805,0.7896250589179907,0.8254706525704418,3,7,Education and Academic Abillites
0.8891961099540096,0.9140540555926846,0.8634270932316073,0.8022516655623141,0.6521892105830401,0.8627344019198621,0.9163351799498486,0.9079756546551291,0.8150801862225125,0.6809892747608113,0.8524484798652554,0.8855291593535956,0.8115869092498268,0.7049437744134218,0.8867208584327253,0.7759906467927404,0.6751512453216387,0.9095784329667986,0.7371573925226346,0.7708656777757701,0.712955126372378,3,8,Education and Academic Abillites
0.7964364861385919,0.759129264866989,0.7874192652798073,0.7701659342449478,0.8091551887561702,0.7865946732797737,0.7819430837965915,0.8588549793611625,0.776758213657059,0.8646520127377918,0.8010193007141588,0.7888391970453912,0.7187605768138591,0.7817720656792428,0.7572578491936915,0.8029173763014811,0.8824300002522694,0.8618563062236085,0.8745033489278783,0.8806960387091105,0.8938238472117551,3,9,Education and Academic Abillites
0.5704715470432911,0.7595104042927459,0.6349715255545603,0.6671858180883141,0.6875366602918094,0.580107759062155,0.8150178055118247,0.7236323415511962,0.8491701791224665,0.7926019683290751,0.8824552599414689,0.8130678775630629,0.9257068612508246,0.843325444387903,0.7830587894198572,0.8402362578990712,0.8699201082423473,0.7048801365745516,0.8722832404016136,0.8245705359300781,0.8505022782462557,3,10,Education and Academic Abillites
0.767708342765023,0.7567775803928563,0.8623466361792979,0.7739667868591866,0.698047091300121,0.7685947259793735,0.9377529933432641,0.8105713144435774,0.6408675650875142,0.6040362714573222,0.9332112920936724,0.79475559218184,0.6643397743642278,0.6150798392943051,0.9296534304632988,0.824415998655351,0.7871333506360596,0.8075647029396987,0.8099229784527072,0.6432833711525777,0.6448776869663989,3,11,Education and Academic Abillites
0.7689141657900324,0.7145661777906851,0.7647670474954382,0.7412600804243425,0.7428158973332933,0.7276365688205503,0.8719453238244058,0.8771899074276628,0.8753022793212848,0.9407735146132996,0.9236066156196914,0.7848449161485673,0.827061722720496,0.8998637336354459,0.8976935981435713,0.8162928080590433,0.8427880432039504,0.8543398833646679,0.8656750881830426,0.8688615356002398,0.939152702188704,3,12,Education and Academic Abillites
0.41023461666164157,0.615048295876556,0.5171724278298695,0.5135392342906034,0.4401427419503079,0.49590033231228997,0.5569214425836319,0.6682003984679604,0.5823316238272704,0.884292186219076,0.6963677294188728,0.6223251509670435,0.5632706269807427,0.5897601345697172,0.592948154508413,0.6210811188022154,0.7790655814501082,0.82118569819294,0.5710360991925942,0.5844348351455084,0.766696920745704,3,13,Education and Academic Abillites
0.6892539187953082,0.14872739498191398,0.5544980560463564,0.3716314185783569,0.8862037283810311,0.729574146451709,0.23464227580221725,0.6442703355756353,0.449526366355378,0.7718390837488089,0.8662333724969822,0.25876246488966204,0.11673857343565258,0.1968395987436155,0.2420224025373322,0.4532993179702116,0.6680710924854354,0.6745397381292283,0.472352418752803,0.4429089330442142,0.8208980381467023,4,1,Education and Academic Abillites
0.73431327318432,0.40428453712231804,0.5335263162628898,0.5253353164246086,0.742630153959249,0.7740611842352733,0.5160860753751146,0.5737766918495311,0.5387384635504177,0.7175490148045929,0.8702241015428254,0.706166066657865,0.34679882912913873,0.507655033767954,0.5276199367642382,0.4846682526988844,0.5877342893327563,0.5923173159139712,0.4591657625609931,0.5436107583477752,0.8044175545065877,4,2,Education and Academic Abillites
0.7491151156500104,0.33318698118054557,0.45339223961202413,0.6422821886750368,0.747952637815742,0.6175724544198506,0.4817804927996151,0.6606164176633349,0.8094704552038781,0.775932999197005,0.7936712676744979,0.564364302384033,0.4496638341991477,0.5280810313866011,0.49168847663867443,0.5475402773873923,0.5503226268554053,0.6416942105667235,0.6862869501645608,0.928526639255903,0.6838103157269684,4,3,Education and Academic Abillites
0.7772013755451177,0.5737647784972657,0.7566446432005199,0.6151553795453166,0.6221295361326711,0.7434979687029477,0.7781044059744038,0.8301049529228774,0.8315865297584525,0.7911645239388305,0.7820416678767557,0.571456243943872,0.7089140959631872,0.5669912494219036,0.5887359787475106,0.7088684663188205,0.7331684257208445,0.819297480562073,0.7970918035758836,0.6785204963664375,0.6972376209704036,4,4,Education and Academic Abillites
0.42320345653274616,0.10574521058777271,0.19700900696930043,0.3281123081483104,0.2830896324511504,0.26028594301222935,0.06517068868971004,0.11303906054449213,0.32944907188275024,0.191157653320064,0.1926623606259808,0.3437036692339125,0.2948207404439994,0.3207360438220932,0.31129180343068763,0.30275515321657703,0.520356067086906,0.765626214153063,0.5199073749190181,0.48351136476274137,0.6512643941448912,4,5,Education and Academic Abillites
0.44816172995816483,0.38621432905471764,0.31824950424199083,0.3550857293977323,0.3489415416969756,0.517033285919992,0.5832999300733441,0.5520097465368639,0.753092114331726,0.7226066168745761,0.4559608206627557,0.6590006885337121,0.6436503035226158,0.5848700043433703,0.5624269047044343,0.7019901374379962,0.598943481282163,0.37684705843374816,0.5934217398608288,0.4699503753311536,0.38964677370245904,4,6,Education and Academic Abillites
0.8338027805030945,0.5371063228097861,0.5930096535552989,0.3634772415719455,0.717213646176039,0.7068826676851547,0.4870593071691655,0.4911941700306264,0.3462458643902945,0.6270478289015492,0.6071448125874536,0.7982376561717013,0.5233860458703186,0.5686794340414354,0.6245857430023708,0.3457975982031424,0.6497312344845132,0.7012974470636683,0.355519117669673,0.34637040120920715,0.9697954061841441,4,7,Education and Academic Abillites
0.7937590411984417,0.2634609592886086,0.6829674694801392,0.36035576867129254,0.8199669375361719,0.42998346432261136,0.29920732394786087,0.5773095760844928,0.42960962370774747,0.9166432101366604,0.4018128807264596,0.30973258918748003,0.591306298306957,0.3078059945463799,0.1343734143928004,0.42566155597076455,0.6378811466971699,0.4359955619311209,0.4831980256014405,0.2368717982549678,0.44487387325183503,4,8,Education and Academic Abillites
0.4618083692282242,0.3646327271930782,0.3503781106955251,0.36175368007675607,0.3325887273004423,0.8125765731263589,0.35045998326919636,0.2734390758645212,0.37288832971149743,0.3124719723660894,0.5837215003055165,0.7520108572491501,0.5135159182182134,0.7567510131856636,0.428238714991889,0.5902868044354157,0.8551467081665687,0.35764642292153,0.630444181137755,0.3964253484938901,0.3292383051408527,4,9,Education and Academic Abillites
0.33370866801983445,0.6839899170847059,0.6537669411945606,0.5789217173872554,0.7472088967468764,0.8688366415507669,0.5040609403855915,0.2925383131075602,0.3249256486587131,0.20220860270452076,0.3154301290490845,0.7692444330288764,0.7623663413541125,0.49382856356319643,0.6869192634708889,0.811084855871313,0.5506524484164421,0.6774802777930988,0.4789145858908127,0.5976872404774544,0.7646609570512151,4,10,Education and Academic Abillites
0.6869123952490416,0.31787094388945974,0.46121856799557925,0.41077279811338296,0.48836072816156484,0.35548872333878057,0.24401807316495744,0.4408202446023323,0.3602306982259037,0.42239028514421595,0.3289707880141834,0.5244030053815502,0.5437881298834002,0.6943449291241399,0.5211066622600136,0.5336911759944886,0.6781898195473725,0.525498177387704,0.8035452904175908,0.6156724701360972,0.6153617896943253,4,11,Education and Academic Abillites
0.6862649961726537,0.34356961004760483,0.39110934620584564,0.4160588140590416,0.4060114013547787,0.4628175556574149,0.29831028848347496,0.3190172418506745,0.3789391581053569,0.34865494758323057,0.45899672056509316,0.6864199092900938,0.5475449617565111,0.7815723261633388,0.722354002014091,0.5546162974408817,0.6634477730253678,0.6424213987363322,0.5881094974155603,0.6303090340764391,0.8605477945903572,4,12,Education and Academic Abillites
0.67542282461506,0.6604916352621729,0.660683546728384,0.43135226625676576,0.575357825280488,0.5129269316892668,0.8703385407962934,0.8649854971975253,0.4359031838310417,0.8148645166419353,0.6444995928707431,0.778474491710013,0.4128128297002458,0.7795081124852009,0.7114799601817738,0.4484651009143822,0.788339324641195,0.643471866779812,0.33573952719394684,0.43718071717034934,0.5257047990143587,4,13,Education and Academic Abillites
0.40027451444637746,0.40198759730288103,0.38213463564103756,0.14683917956558176,0.36139271483880403,0.1114912050516399,0.6435374197290926,0.7416973072119254,0.11207990154432595,0.7080993132328381,0.1863189484136034,0.6729773898225988,0.17406822591229582,0.8111737330600226,0.2592064204136423,0.3364381773104913,0.7135742728299764,0.2288358766213421,0.16579176937619106,0.22463662517309774,0.33122041786719986,5,1,Education and Academic Abillites
0.5733333963912767,0.5921916645487025,0.595208861163512,0.5035195856901058,0.5429035109670511,0.5224143087623876,0.6058669905849742,0.5864383212446582,0.5278445276286876,0.6424174262275852,0.598586653075786,0.875586515913311,0.7931350742030108,0.7107330283423168,0.7466848311778786,0.8659735266166053,0.7237837377341347,0.8138649150969177,0.7251499651930332,0.8472321961267348,0.8165314361292317,5,2,Education and Academic Abillites
0.6780067950266349,0.5982648297120952,0.5812937207313742,0.3533081796946726,0.5009112249304857,0.5663292663467171,0.7571796683359807,0.694938874659977,0.448117610982382,0.7015998915268197,0.7598281601619551,0.6600429844335883,0.5270593976650961,0.7423137688562553,0.7805510147890818,0.5668290140667224,0.6617046057787063,0.6670355454192718,0.5704376008923143,0.4721220053436346,0.8794748684693499,5,3,Education and Academic Abillites
0.45787181881303235,0.11049828470976797,0.3447537368992639,0.3406314966411893,0.36788367585782566,0.24087187365152346,0.1523893790497426,0.8365059576689623,0.8461520246955393,0.7846500912449329,0.44963981144340825,0.26305476200369915,0.20840142477686527,0.22210557864973304,0.6405322981893027,0.8579041901728278,0.7886789941365862,0.5599232323400396,0.8278597167639647,0.5100778815203454,0.5042170724408191,5,4,Education and Academic Abillites
0.611332704544977,0.41689007431088815,0.12566693982167773,0.12785533528745707,0.6161626829749023,0.5614584124545814,0.5812572338307109,0.194022142591356,0.19048467373568118,0.7735588981857175,0.7481893104404318,0.25757162888646357,0.24422080725676326,0.5122446850961189,0.7054178284308756,0.9703450380064638,0.28204485667505935,0.3141299528665665,0.2699019495168149,0.31200310864860464,0.722868758912659,5,5,Education and Academic Abillites
0.6403770570823645,0.48224516007604584,0.6328439384517375,0.556183743920136,0.5951056654535576,0.6426617400238326,0.6301835675236733,0.849160166157795,0.7409460632271558,0.8056747343615285,0.9075491890106712,0.7094680517518881,0.7435802904390154,0.62689062217909,0.6485314439706011,0.8385730802335797,0.8177991760288665,0.8373851567418289,0.7985852332814047,0.7693413494169521,0.8409175598826271,5,6,Education and Academic Abillites
0.6799131620928406,0.4351450186428078,0.5928255310721755,0.1526049447472752,0.4558118553305395,0.6264996377531534,0.46494055684729074,0.6000248180400392,0.13598088247714502,0.527601725732299,0.7360021590414186,0.6351650382733085,0.2708762658555509,0.5201151947484972,0.6427840415762058,0.22399244390284812,0.55862828230021,0.7250211093844878,0.20649584853904046,0.22503781121118283,0.5387402977349878,5,7,Education and Academic Abillites
0.6225826609676349,0.6075589411458688,0.6141000488867372,0.4337465596497862,0.7098595872866205,0.6477426925597869,0.8646199701695774,0.7935868996701392,0.60500102315476,0.8207516364990382,0.8497318417259444,0.8495103905889596,0.6966482724897108,0.8223576403432697,0.8465363190233783,0.652077430402382,0.7825158103854553,0.8391072419400486,0.5569792135749863,0.6351159544144909,0.8866247245861394,5,8,Education and Academic Abillites
0.8149583057449338,0.7860096165140608,0.7968553491712365,0.6820069873765461,0.7568882974834938,0.8015646238613918,0.7610138058394761,0.8294793227828614,0.6873453074143683,0.7959292831588525,0.8282718176882748,0.7893898139338748,0.6512434750258896,0.7412896525117786,0.8247839690822898,0.6928300174410744,0.8197345721989551,0.8375238555083365,0.6474386995846433,0.6807586588410739,0.8580602643780237,5,9,Education and Academic Abillites
0.4842492284009723,0.1308285466071443,0.6683864619602492,0.5971639655096131,0.6680832654449926,0.68190565384214,0.14738234571508016,0.5150250356085276,0.3837394297687483,0.5315967385895464,0.5751062223797346,0.18579384157512713,0.2393643499469357,0.16301133383883737,0.13575159678485887,0.7349878031035465,0.8535614514220976,0.836299218750504,0.6462550411279708,0.5763277993215558,0.8851414609475307,5,10,Education and Academic Abillites
0.5416969335937545,0.5789607578210272,0.5650764030184985,0.501129725697707,0.6839474716892711,0.6205830597407891,0.48696707345063817,0.6294675813637599,0.4003833934152571,0.6460485173838396,0.656248342674145,0.6494531048337134,0.5747752919118985,0.6712662108387084,0.6416527790752132,0.4770338091019574,0.6205596658008865,0.5589763113987809,0.6265640457662308,0.5881142136260189,0.8820102051816888,5,11,Education and Academic Abillites
0.5549285666861377,0.24066550525697739,0.42865931282339736,0.4232073728558553,0.48294473936262006,0.45290965103123526,0.5357901190570561,0.7569351356274718,0.6932169740209175,0.7954937301458225,0.7744057972410703,0.5378136544417174,0.531642360388266,0.5590817968175443,0.5177714825281919,0.8280710867371904,0.893513542319903,0.9090393356516198,0.7747810805639068,0.8557475620212748,0.8286533819895995,5,12,Education and Academic Abillites
0.5501241208994627,0.5519096640093237,0.5995476615642945,0.5911553742292827,0.585563664580432,0.528242928477047,0.945239737609008,0.7904292507268054,0.9279710353687237,0.8388525030592248,0.8842362363884578,0.8403741873843993,0.8845013880684582,0.8738736519130107,0.8348692100187315,0.774980755037426,0.8044009526760175,0.7499067008152612,0.92744024700144,0.8500809690797142,0.8442943779766356,5,13,Education and Academic Abillites
