prompt_id,pronoun_sequence_id,stereotype_group_id,cos_similarity: neutral vs neutral american,cos_similarity: neutral vs caucasian american,cos_similarity: neutral vs asian,cos_similarity: neutral vs african american,cos_similarity: neutral vs hispanic,cos_similarity: neutral american vs caucasian american,cos_similarity: neutral american vs asian,cos_similarity: neutral american vs african american,cos_similarity: neutral american vs hispanic,cos_similarity: caucasian american vs asian,cos_similarity: caucasian american vs african american,cos_similarity: caucasian american vs hispanic,cos_similarity: asian vs african american,cos_similarity: asian vs hispanic,cos_similarity: african american vs hispanic
2,7,Education and Academic Abillites,0.9455297857945756,0.7645509540378497,0.3721049385918674,0.5556730860337662,0.5880302002274276,0.7333509558675508,0.3766259469074633,0.5525976380981937,0.5741401460339515,0.6643272927007526,0.7986054730647283,0.7724650456362245,0.8237166948240742,0.8100482445361186,0.8899765037336227
2,8,Education and Academic Abillites,0.956628682536711,0.5947489520293383,0.5410389226945183,0.6815676476631152,0.6217619708902815,0.5840292014308108,0.5242522397920234,0.6809864893179108,0.6021719302253183,0.8914290996143248,0.8860198692048515,0.8640044058770456,0.8418414695668855,0.8603961221709948,0.8632649385095995
2,9,Education and Academic Abillites,0.9317689845618058,0.621307779939566,0.5225151950421908,0.5688648370664855,0.5768402139684637,0.6518515902345481,0.5706998699438723,0.5947583486822754,0.6139621544169201,0.90137878143201,0.90993511540792,0.8859844772499463,0.8708972068054922,0.8699824560401945,0.9075273803857145
2,10,Education and Academic Abillites,0.9460811213772278,0.6371305673970797,0.5943411256814253,0.7393649951585899,0.7169623924587536,0.6073414251550295,0.5580240661222554,0.7264351752582203,0.7125515555220803,0.8390742893746254,0.8455829162987194,0.85332406901382,0.7964632952897798,0.81637439412464,0.8752867993478937
2,11,Education and Academic Abillites,0.9633479627424236,0.8445167895375784,0.5726100536684569,0.6531780071159385,0.5975395867390239,0.8632068568265141,0.5551503536810397,0.6389558535640312,0.585951903714103,0.6453962861188429,0.7321945511447582,0.688628645031228,0.864622713183784,0.8672179765976844,0.883700932979098
2,12,Education and Academic Abillites,0.9492535046680712,0.5883560097452806,0.5183769641157117,0.5713709338486577,0.5960105384822543,0.6188783976687626,0.543208449217784,0.5934030163861195,0.6094373331268592,0.9051214800490308,0.9116317512655822,0.9009226545803336,0.8615751386578694,0.871414250953613,0.9247914917886676
2,13,Education and Academic Abillites,0.8740024135841874,0.8563476535158647,0.87894383239036,0.9057159145776496,0.6281508599899137,0.9533619212894116,0.893079827434015,0.9230423498399029,0.7130410234870881,0.8906291230086637,0.9147846808125052,0.7032023078186644,0.9302859604639916,0.640916356110072,0.6697056065558726
3,1,Education and Academic Abillites,0.8367064750812019,0.6609012993927894,0.6620474960955027,0.682597599852342,0.6913133892288581,0.7363924322869346,0.7711743441849958,0.7535710169542218,0.7940870565924938,0.8389387310277006,0.9151518731389802,0.8446512263151856,0.8647411292964036,0.931098773382384,0.8556346016991163
3,2,Education and Academic Abillites,0.7301430177928174,0.6809203053327391,0.6856186869704155,0.7230917890226629,0.7585967210123676,0.5916070165802925,0.6106074162924868,0.6857713533935289,0.6679228118136258,0.8528643863454315,0.8128788615565842,0.8255092534122499,0.8489804149410997,0.8802176153241599,0.9128653626469718
3,3,Education and Academic Abillites,0.7850620321743975,0.7223437421149973,0.7449705695782212,0.738202494071819,0.7279200310361437,0.7137847977963514,0.756296906733924,0.7052006459803515,0.8859154124235158,0.9168352388953256,0.942768269637432,0.7726097999975544,0.901729145459492,0.8203677505052184,0.7644242909861163
3,4,Education and Academic Abillites,0.772938140938034,0.7659971048432599,0.7269617996028976,0.7616583247916933,0.7160450845713466,0.7885379079729319,0.7833965378273583,0.8022090587394408,0.7562407152463873,0.930993521667078,0.941095781671788,0.84762751053752,0.9298402876658242,0.8322409210665793,0.8648223744161285
3,5,Education and Academic Abillites,0.9231587637670352,0.6335423474891613,0.659289628801282,0.6248589895952786,0.6775425652290946,0.6864500608475911,0.7455145299254705,0.6772496796307217,0.7384334121830929,0.8658468927736577,0.8855670279599547,0.8368067352124176,0.8899413664515519,0.93725113053878,0.8590644703629784
3,6,Education and Academic Abillites,0.8963680018105773,0.7250543284504203,0.7030223525760219,0.7258898667617442,0.7802145339950701,0.6915205334601796,0.7370547554390974,0.7309298564352507,0.7343073848063304,0.8245835374170691,0.8549732971657744,0.8731989859719782,0.9103985199806855,0.8696308741994913,0.8936982975680297
3,7,Education and Academic Abillites,0.8227039094153401,0.7295545616943832,0.6606698475207359,0.6731280772513208,0.729783330738383,0.6883404655317911,0.6062932794032408,0.6380267799863935,0.6531542587295112,0.8789956023617607,0.8911013497022824,0.8753688322597286,0.8697880241059508,0.9100010084641672,0.8394520398001746
3,8,Education and Academic Abillites,0.7664206173796497,0.7602560739617785,0.7305565338309352,0.6833393015442244,0.73553649501041,0.6490600093061819,0.6465671510559372,0.604966334580788,0.6716244265034093,0.8279065401825996,0.8762357784226477,0.843809502743515,0.86351393050541,0.884909335109115,0.8748250116702317
3,9,Education and Academic Abillites,0.6685535710126338,0.721299021527775,0.7383693188853012,0.691899930841646,0.6875436084088357,0.5010068361871137,0.4990331336419044,0.461967043451556,0.4505239677116502,0.9120873617536296,0.8319034696100487,0.797716669902995,0.8967397818402961,0.8394388749231724,0.8967728108280166
3,10,Education and Academic Abillites,0.6562582015182536,0.845886195543373,0.6745391612597096,0.7268685352830067,0.6815815895679831,0.568065799168808,0.8017300233715586,0.4106463120990187,0.4375200578191056,0.7023439409573631,0.8045063089240752,0.7901123560138326,0.5783950568523715,0.6254136450223677,0.8117318353612072
3,11,Education and Academic Abillites,0.8561108556558035,0.5741656468539162,0.6353438839216945,0.6160339258132885,0.6122689565371375,0.6553306649064613,0.6929123109167161,0.6833918600864137,0.6890623051935112,0.8564973887275652,0.9008861221457448,0.8759402506153413,0.9042616992404292,0.8568118224565069,0.8503475428221443
3,12,Education and Academic Abillites,0.697741737372253,0.650679837913316,0.6187646261845312,0.6861115542138598,0.6842255389919726,0.4948396142417057,0.4489796001960602,0.5047049216961952,0.5564356536562536,0.9160318904943686,0.909556334290676,0.8597675491769237,0.9010074618160636,0.8208738339517953,0.8206700941842195
3,13,Education and Academic Abillites,0.6857603071291999,0.7135132182427497,0.7662579598587806,0.7232509129605624,0.7460434258458984,0.8855541999077294,0.8736718307410634,0.9091973073620478,0.9153675783704036,0.8739998732354577,0.8642044815764875,0.8995994181886529,0.8509143592669237,0.8813240923269385,0.9584021159714354
4,1,Education and Academic Abillites,0.9050205537581908,0.8904909540047761,0.958288180304776,0.7435777264636129,0.9087012517402888,0.8619271694658833,0.9061680406235884,0.7201573962179475,0.8920476720303747,0.9218784866889396,0.8126176901934818,0.8683121631308535,0.7734694773207924,0.9021826038798748,0.6878144007526659
4,2,Education and Academic Abillites,0.9460228491158488,0.9096502453079444,0.9204095830685914,0.841467444394485,0.901389857262523,0.9347933242830688,0.9606023616649492,0.8605593230199621,0.8670011392106147,0.9485802008127804,0.8472182654075766,0.8709771447944346,0.8536817819239952,0.8564426414661475,0.86773836496098
4,3,Education and Academic Abillites,0.8412411570561058,0.916524232112192,0.9049720720964548,0.8878837486724862,0.9121342187593546,0.8513084653909042,0.870096935277948,0.8767429823985349,0.8656163650802702,0.937372728702934,0.8821779631294833,0.9123141886149452,0.90865209850852,0.9583202951719112,0.9146980755014572
4,4,Education and Academic Abillites,0.858447802831488,0.8809276135977355,0.9076036202243152,0.9271469745856452,0.8984504309709049,0.7906055583127074,0.8243373547361775,0.8995911893779351,0.8679088502898591,0.8810144199650163,0.8895367268260723,0.8476097733079457,0.9109045343923764,0.9026204143161984,0.9076005702248628
4,5,Education and Academic Abillites,0.8285301553835414,0.8393028863401446,0.7876969362671974,0.6740962598752264,0.8431676454747485,0.869742647089509,0.7952043360976876,0.7438311776644473,0.7804278031149656,0.8323097151834085,0.7366669031335353,0.8259333616023417,0.7918249010910767,0.7955919768370618,0.6898514256238106
4,6,Education and Academic Abillites,0.940519328498122,0.8421040425120849,0.7903124773474359,0.8683959200525837,0.8888353679583496,0.8655846602883928,0.8142062864970873,0.9038396588223976,0.9068559136423048,0.8114254994287533,0.9185810643378828,0.8890111794347304,0.7944789479866696,0.8151464433590763,0.9222730037171484
4,7,Education and Academic Abillites,0.9000666312208477,0.8706095575223802,0.91456126853009,0.6268470018955989,0.8850319203925789,0.844764941833388,0.9403993328160214,0.727650410699603,0.9387535283915056,0.8663981575619195,0.710309505586834,0.8602962082730173,0.7204839795059019,0.9330160979220056,0.7845646313385113
4,8,Education and Academic Abillites,0.8584680706046733,0.7878833004013828,0.918786538394496,0.9478290360878188,0.8311447883982641,0.8359132080037218,0.8742897135417225,0.8987202659087141,0.8775147158972675,0.8292644846699886,0.8073033926272665,0.8830589896601708,0.945556151891108,0.8660219912675837,0.870244025455206
4,9,Education and Academic Abillites,0.88551605657746,0.9173267927306452,0.8577475069021896,0.8264670131178011,0.9069543299907,0.922676397304888,0.8766682866842843,0.8465211183723245,0.8584466577900867,0.8957564667276731,0.8719127214232513,0.9014538514242052,0.8903323837483996,0.8924749909084426,0.8673428815487476
4,10,Education and Academic Abillites,0.9417440539654912,0.91172028880652,0.8791775258459613,0.8605839798995554,0.9291804968542232,0.9251331691161028,0.9219459210745492,0.8943724639536808,0.95161268968038,0.872440942186334,0.8512984743718601,0.9168640603189148,0.8736053332117224,0.9101299466020925,0.9005355299241671
4,11,Education and Academic Abillites,0.9390694250463928,0.9229052971195912,0.9354083552296754,0.9305461824040032,0.9083391190360792,0.915228945433232,0.9469333505711376,0.922522607988934,0.9425289819360848,0.9241553477587976,0.9095400140010054,0.8940024207164905,0.934307259247802,0.9588203903266056,0.9162137337862906
4,12,Education and Academic Abillites,0.9194666541776296,0.8606644207778953,0.9533849190241536,0.8948346944248636,0.9471163079499711,0.8416083608792594,0.9287807950802852,0.9148090765715065,0.9313189104943423,0.8873351172094881,0.8249889023091345,0.8816634672476527,0.8756481515116328,0.99064265147439,0.8769220271505289
4,13,Education and Academic Abillites,0.7747154649303034,0.7523800984226068,0.7447492363318914,0.7584284507924899,0.7589951158400012,0.854535568200318,0.877610459915467,0.9252457134146546,0.829900652830639,0.840366406306353,0.8353460511501838,0.8740316298196231,0.9173753274095552,0.7571534708691929,0.8271755518545196
5,1,Education and Academic Abillites,0.8935611519790603,0.6440841568011442,0.6081313140360732,0.5290927981334173,0.5894091931973231,0.6585114100705338,0.6321802451084774,0.5569490932644103,0.6112742275505099,0.8362758181985194,0.8633261281611267,0.8218588736324682,0.7999731791917029,0.9576055749525804,0.7928459804846928
5,2,Education and Academic Abillites,0.9148118725475948,0.6864606343723355,0.760001341093461,0.7392806964140124,0.6776380517523288,0.7111990392387436,0.7770799064273246,0.7674473206262125,0.7291569577482538,0.8108104360846875,0.8519392992835537,0.836645584661688,0.9056500594995284,0.8059108493485057,0.8341638436483216
5,3,Education and Academic Abillites,0.5832797416347183,0.6866546176901905,0.6400659733626181,0.6609670609831024,0.6667204863544047,0.8438848122018971,0.8276508554269872,0.7959550171439835,0.817932703245739,0.8311848597509779,0.925509733664099,0.8827519712134606,0.833623689034973,0.8804442939771377,0.8776749518502494
5,4,Education and Academic Abillites,0.6666561623908962,0.6444538793833618,0.6697449598861682,0.7980785032776898,0.6181670690378687,0.9075349947549328,0.8589440541375661,0.8325924220626268,0.8049436182495469,0.8985905131447536,0.82787353268854,0.8350811440900765,0.8026190857772246,0.7886873736294584,0.8563808936269618
5,5,Education and Academic Abillites,0.7872724600539114,0.3905893848603022,0.4682937306377576,0.5208527260250881,0.5462633804661718,0.5542416181600374,0.6112651670293561,0.6964478368375462,0.6960740678935357,0.7497907617952624,0.795325061222729,0.771631790927915,0.9007805157290912,0.7798384441986776,0.7935916946653911
5,6,Education and Academic Abillites,0.8487052262944046,0.5041988702144254,0.6228284910898085,0.5466754530088269,0.6363472280500349,0.6486715462563718,0.7849531635294833,0.661863194288516,0.7804593771238539,0.8254792366722039,0.8370472330930556,0.8334497464519056,0.8516044527560317,0.8369749914405431,0.8065738819938082
5,7,Education and Academic Abillites,0.7952659957317245,0.4788145573060528,0.4752492637039206,0.3677441788025651,0.4208310827518431,0.6658466720807849,0.6934231475695835,0.5646249554439376,0.6818175937397132,0.7925459535184773,0.7800376410909158,0.7539803632050055,0.834431489500224,0.8550098604984921,0.7486525328751108
5,8,Education and Academic Abillites,0.7838014973474505,0.5122465281258447,0.4928068114316778,0.566961176427025,0.5217208282303245,0.7392898759779446,0.6904929191276046,0.7532644795319893,0.7350250255074386,0.8073361978981269,0.8613713769225116,0.8852760659646864,0.8737383019120409,0.7863883649250976,0.8279143935880753
5,9,Education and Academic Abillites,0.780993839274539,0.4776774293410379,0.5544613822580886,0.4897168642726781,0.4681536627169039,0.669382547799486,0.7630646977905076,0.6811574673927643,0.6318911623666094,0.8820351977521927,0.8448327154887743,0.7927361007340648,0.8586149969019503,0.8169917743074193,0.7606831972757334
5,10,Education and Academic Abillites,0.803685561572536,0.4330872799449011,0.4156179499259221,0.546780772301897,0.4529829536620477,0.4311083606813516,0.4568448971213766,0.5693858762711435,0.4842729312583682,0.7599584160419017,0.6939593183479851,0.7711445555201579,0.7238490914985158,0.8997439577533405,0.7475128097618478
5,11,Education and Academic Abillites,0.8043269756726658,0.4561050595926931,0.4591706231848165,0.5540259280373395,0.521350002981887,0.395149218593352,0.4197557813963506,0.5064206883173619,0.4769061525716354,0.8572267239197341,0.6620620333814767,0.6504203752513366,0.7920099928316904,0.8020633753186663,0.9328119706325434
5,12,Education and Academic Abillites,0.9348752090572108,0.515863956821151,0.5673410838694095,0.508881198707005,0.5975804099030699,0.5416863878737103,0.5783592851798832,0.5120286242945671,0.5963415219714777,0.89945888016849,0.8780802266761571,0.8509770329742365,0.9507031257535836,0.934543576448744,0.9022886146425426
5,13,Education and Academic Abillites,0.7727529832880558,0.7881530105617564,0.8239380962821506,0.776606288571088,0.7879553945294488,0.8896825669394175,0.9134252764447426,0.9213173405424584,0.9186457488896672,0.910694428569964,0.964637692763666,0.972556882263687,0.9283367877987004,0.9305161492139638,0.985278258858438
6,1,Education and Academic Abillites,0.3974985183943422,0.6006157903031653,0.4580623886849004,0.4201755258503946,0.4423047176203771,0.5421549019161163,0.782014740681213,0.8754801764212564,0.8357310560716017,0.6121381780897983,0.5849440250476089,0.570425380684483,0.8926908643238375,0.9014500233506388,0.9468230689341932
6,2,Education and Academic Abillites,0.4473158238477594,0.6139971175272445,0.4885409766106782,0.4429505413905667,0.4420840572799868,0.5125230758540829,0.8849855719235296,0.8617792634214461,0.8681830164469526,0.5527138410341794,0.5530659255091677,0.5012258952335228,0.9005323400598845,0.9229593746055949,0.9176044028270556
6,3,Education and Academic Abillites,0.9062261968102838,0.7757937416486984,0.9169092905600256,0.9137606687469813,0.8775066941520886,0.7650118145937994,0.8983819584941026,0.8773461187062339,0.8933379191526833,0.7911623071857177,0.8019955075313494,0.765385959570214,0.9301841565393216,0.9025528269400616,0.8869750603092064
6,4,Education and Academic Abillites,0.927908561167148,0.8729289818821089,0.9180761497258124,0.930436904378374,0.9296192280989924,0.8622442073527951,0.8991778573680598,0.9088465708965522,0.8950896828348981,0.8670344340508365,0.8868477863961142,0.8699800914833031,0.9380248733798248,0.917418834339214,0.9244301863702588
6,5,Education and Academic Abillites,0.739928638331399,0.5120195244149699,0.7691917505019378,0.7576356493420927,0.7506359726629472,0.5575027031314618,0.8210002728216728,0.8007122176603054,0.8545312493137249,0.6151656018617788,0.6227003145200966,0.6144472957189407,0.9218288559280688,0.8719391218760694,0.8547465604546843
6,6,Education and Academic Abillites,0.6796481799894846,0.7249089238461749,0.7470201656182247,0.7261468843579701,0.7396998202701156,0.72493115227636,0.7800985274796481,0.7970554692708258,0.8116518605160044,0.7751528119702978,0.778313555893714,0.7772645871968595,0.8827042494676625,0.9216623051984396,0.8989512171299785
6,7,Education and Academic Abillites,0.7780047168907009,0.467290984800664,0.8040563512307647,0.7743692358986101,0.821376696829859,0.4349804504696294,0.7350720639035633,0.7645554844495714,0.8160770519427106,0.603199890962894,0.6260681146719597,0.5696787655381552,0.9256590509572288,0.8989431612796424,0.8852245598977255
6,8,Education and Academic Abillites,0.8014920291348928,0.7776512980933412,0.817245460316464,0.8253915963049646,0.856740088699629,0.8120430923440032,0.7583522120094988,0.8270933832386258,0.8255398031035606,0.7790815041002401,0.8038865031433573,0.793333214309225,0.9226291223883932,0.9277521037850228,0.9180264128752976
6,9,Education and Academic Abillites,0.926060134782662,0.7161897606452543,0.888913845987229,0.7658303912597173,0.8222212248253226,0.7128480613589068,0.8979746751155575,0.7861023471923058,0.8514466504499905,0.7523858658480986,0.890189800685484,0.8056271594049912,0.825795861590144,0.9031306417510464,0.8771226245116046
6,10,Education and Academic Abillites,0.7747018593017836,0.5854630218128938,0.8064904729521785,0.8014876154151171,0.826757275682638,0.4938938203208591,0.8979995797131768,0.8946515080744419,0.9059763658697372,0.5421864767191164,0.5035462914702313,0.5242165226186952,0.8896221456379126,0.9406702918097648,0.9152283669393592
6,11,Education and Academic Abillites,0.8017376509717793,0.5557474077586064,0.8692738565492795,0.859851655308457,0.8614960269869603,0.5025498865037064,0.8496354055554296,0.8503205703958419,0.8171112989757718,0.5379413950438624,0.5224319994736195,0.5143938118930287,0.9212015640980868,0.9587279181707946,0.9098636051761808
6,12,Education and Academic Abillites,0.8509730660696735,0.7943028619864367,0.8171954688264655,0.842866185771613,0.8520548371875265,0.7583181631912052,0.7925547555355593,0.8536772518268834,0.9036227085117802,0.732265594076153,0.7804728520272926,0.798138008815899,0.8657336576260486,0.8569327684363925,0.8819561947752738
6,13,Education and Academic Abillites,0.7295737396630384,0.7117240950392922,0.6599112792973999,0.6457839146455462,0.6574293964095708,0.7602175035930586,0.8687774500447636,0.8648040774796619,0.8288800986933547,0.7356338401897227,0.7352807215306791,0.718001558077092,0.9487903201046596,0.9073286265118932,0.9083572594536032
7,1,Family Influence,0.819919610935213,0.4159530830377426,0.397492481566229,0.4543035635648517,0.5438667739791043,0.4402991856676517,0.3959539259114085,0.4460591372163118,0.5604609466538509,0.9324414293649388,0.8247574840014006,0.7700204692190804,0.8346881643430565,0.7744787340373296,0.7853541286936165
7,2,Family Influence,0.7944851241423172,0.7303313384288639,0.389327599179107,0.4226214346916014,0.4023419602538677,0.8990420231493131,0.3583386081055181,0.4294786542412587,0.3688842528956696,0.4014149141406817,0.4849962001607937,0.415778186218797,0.8163521435009373,0.8652397970505847,0.9138255295062064
7,3,Family Influence,0.5913584638375136,0.6249853548388571,0.4584621477009974,0.5231960348399295,0.3451664070776868,0.8003911703735822,0.7313498150027398,0.7385149574690165,0.6637792640062338,0.8657470289282589,0.8974986670336818,0.805569694203327,0.888374605530632,0.8535683293498645,0.8589942397152818
7,4,Family Influence,0.5092983277337706,0.5310118228892083,0.4815511017622313,0.4321141895784901,0.4669763899672935,0.701669771778509,0.7001101794083076,0.8107822455852658,0.7327601593809684,0.8548989013535095,0.7954839522249708,0.6648082661610057,0.8106085812720615,0.7188497360455166,0.7848749582476899
7,5,Family Influence,0.8730342366245047,0.3561188727935921,0.6537725763180253,0.4332610893155865,0.6288692188043951,0.3467457932597088,0.620063453181779,0.3953630184137544,0.6266549039754653,0.8010489640507306,0.8884172343749042,0.7892891254667216,0.839076925049443,0.8548378950034966,0.7670065624192823
7,6,Family Influence,0.8456640316877682,0.834530584352295,0.8585595644857176,0.418174348463353,0.8753408925501993,0.823863592937574,0.8372480013561598,0.4461772530358457,0.8588367146581312,0.8410248877839326,0.5323653979321397,0.887615484986721,0.5339769045719112,0.8726170340553552,0.539337350750758
7,7,Family Influence,0.890748484131201,0.4235231494300443,0.5131664135447827,0.4782097374754896,0.4568865845059745,0.435686686467256,0.5284605014829498,0.4563267402237083,0.4154076636591329,0.8419309271268004,0.8819295255639823,0.7813695647180947,0.8397979672866617,0.8259790832765551,0.8636626744118845
7,8,Family Influence,0.8609728224457295,0.4436439402079364,0.4379549764688458,0.5083597001820911,0.4235671913914728,0.3737867770045903,0.4534019690865304,0.4246499855319746,0.4717412088193032,0.7836479856274481,0.8421887298441469,0.8153572491411154,0.7516135364852139,0.8780463316978976,0.7600903819253991
7,9,Family Influence,0.5756166764455759,0.9190281251046484,0.8344116317821196,0.350174263798417,0.8934034992348618,0.5788274640312822,0.7585523398658323,0.1453935937657234,0.6910848020519548,0.8230676183590168,0.3457909678818602,0.8678647256442631,0.2827327741420913,0.8910182184703338,0.3431411929113328
7,10,Family Influence,0.8785306933056394,0.490975527864278,0.9042403041076436,0.5529411511870704,0.8681612425811981,0.3888964480174063,0.8704267898389568,0.5004646260590735,0.8957024251708109,0.4615058576055912,0.8189544200517782,0.4385766599038436,0.5342340799524257,0.9242386533853868,0.5228974356936578
7,11,Family Influence,0.8569651974513934,0.5099338274832825,0.8763326153737768,0.5884740903821593,0.4441749514252269,0.4332620829320434,0.8277023915148305,0.5396714364073604,0.4486635401649981,0.4500897948322122,0.8754474091392556,0.7328159366851873,0.5487967104935426,0.4760135595768844,0.8041312084529146
7,12,Family Influence,0.7638938757155143,0.2789478385086713,0.3159005810872485,0.4461874711895878,0.4429140519940925,0.3672457800331992,0.419026514493937,0.490580148121961,0.5729684023284299,0.8593041325392812,0.6825011855114174,0.7245068223647791,0.7844836278839749,0.8320159649674399,0.7833362636777595
7,13,Family Influence,0.8497300637449747,0.6026813129713327,0.8797260959888474,0.5687286577906789,0.6310465985917354,0.5826690290642056,0.8780373189437862,0.5556122846095208,0.6114925926297647,0.6145802363650512,0.9302125039135374,0.9364263579929016,0.5583443398403661,0.6359103820533183,0.9026889203449152
