cos_similarity: young vs adult,cos_similarity: young vs senior,cos_similarity: young vs neutral,cos_similarity: adult vs senior,cos_similarity: adult vs neutral,cos_similarity: senior vs neutral,prompt_id,pronoun_sequence_id
0.806846847349391,0.8403701761475073,0.6943201975568134,0.771525806006583,0.7553172987065231,0.6552377834979712,6,9
0.823864019805051,0.7551589348775926,0.7553223982690647,0.8447651116176571,0.687983349515013,0.6417370669707753,6,10
0.726145016643066,0.8586846112884503,0.8694441953060694,0.7284413484411016,0.6688855875390265,0.8810326226723737,7,1
0.7967864377040476,0.823602602129253,0.7861132458016231,0.8423721290170821,0.919047687661966,0.8898579366264323,7,2
0.9587281462779669,0.9171620337624895,0.9651122453842682,0.9309977729704051,0.9533731570489868,0.9124040421165732,7,3
0.9561612260376902,0.9079814833338342,0.9399577482718653,0.9282446964917666,0.9527803844493434,0.9096407689178306,7,4
0.8689748271390845,0.8813351019859152,0.749858926225217,0.8242093478620687,0.8806271320896379,0.7825459342314082,7,5
0.853923930081133,0.8333409084860619,0.8135467304635666,0.898967589386355,0.918669351244477,0.8934703964154186,7,6
0.7755561719708078,0.7644611051330485,0.7596775049062758,0.8304357969670343,0.9585920861829105,0.8245817403466758,7,7
0.9583380436078153,0.8622453814067546,0.9536829852584444,0.8669283959536441,0.9658782476421072,0.8383079905338491,7,8
0.7738861396679166,0.7808883342702783,0.7491766510871015,0.8832630929841374,0.9396065005521995,0.8707213565843095,7,9
0.9492450485274992,0.8626868348925036,0.9091618350816888,0.8860260702426109,0.9334074134121102,0.8540698376623844,7,10
0.6292379645109525,0.7341313269948013,0.8818183119924414,0.8391226438769951,0.7073216097154474,0.8073449127372281,8,1
0.8418866197063368,0.7556142031896633,0.8633728441624955,0.9023153747544499,0.928766812030126,0.862200385811597,8,2
0.8776543425729673,0.8505564514446227,0.8169278371449377,0.9460136355283528,0.9346110692724587,0.9284754399725478,8,3
0.7379868292661151,0.8525411974672121,0.8979438683211263,0.802114625335641,0.7158419809163123,0.7859679593355349,8,4
0.7237399347720972,0.7197275347841757,0.780086949076032,0.7584954547824326,0.8715903689837577,0.7118024330603947,8,5
0.7296872939595703,0.6858496000622388,0.9100669818359046,0.8091424580807162,0.8211303184151287,0.7464873811790318,8,6
0.8257229009472961,0.6989288604702408,0.8515415256549396,0.7385626062308519,0.8783037073428074,0.6763116241740112,8,7
0.8575858605880575,0.7514875571700982,0.8707763561624474,0.8168619155639085,0.8746124530900861,0.7528557136065221,8,8
0.7058656803056254,0.5752447856276627,0.8950137522436599,0.6503175583985815,0.7700836121931189,0.6356081593981017,8,9
0.8698873214972596,0.7563298686859852,0.901750121518641,0.847136019530704,0.9126964574364987,0.7661712338211791,8,10
0.7695012128817837,0.6713036963849346,0.8253176691130412,0.7610212496395723,0.8478588809391324,0.7541284140928823,9,1
0.8110302166836337,0.750340312413745,0.854873962750202,0.8144161517656099,0.9168392851450464,0.7799748322863198,9,2
0.8669741396898336,0.7588431479843525,0.8354593172997706,0.7431592060860278,0.8695519623918756,0.7075872209206685,9,3
0.8897385954316837,0.8070814751277413,0.8705169064558222,0.8272690888797039,0.9329950466391324,0.8245103501345102,9,4
0.8684976634844557,0.8299293425589123,0.835187853444057,0.8573226116470777,0.8068071447529829,0.7833306893864038,9,5
0.8408970665356144,0.7728067722652484,0.8844379646534088,0.8431657815937429,0.8366661504759749,0.7610192133418375,9,6
0.4551052173263229,0.42348788158605233,0.4498101093466619,0.8018894885545838,0.88156704458418,0.7979625913023929,9,7
0.9183365275786524,0.7742099827001678,0.887572454196087,0.7769138412314962,0.8990596281537002,0.7537647873784756,9,8
0.9249033198905763,0.7761392515459338,0.87225431078061,0.7909141886653351,0.9341629783912764,0.7489145479810217,9,9
0.8817897636132819,0.6515960692754725,0.935745065776374,0.7119873947036343,0.885418309422225,0.6536557636818399,9,10
0.6954606444338636,0.44722503064405406,0.7428945349808805,0.49170366326734,0.7714546304312955,0.43450931443230745,10,1
0.7215994387780206,0.7959501238816843,0.7718310545384404,0.7051368327128195,0.7866023326011622,0.7639298936318935,10,2
0.8792625002318966,0.6534248552324453,0.7488590360693961,0.6582251334485054,0.7682380301877241,0.6540752400348977,10,3
0.8030817117027402,0.720860250792864,0.7120108549100465,0.7800110367651849,0.6566346154488168,0.7063822490056957,10,4
0.6003046599468393,0.4894588423250417,0.7814966674342263,0.6049514207487594,0.6821706218747976,0.568961990041039,10,5
0.7212732715700736,0.5403723622506302,0.7301629456408957,0.59732958244202,0.7612884597946028,0.563525864370488,10,6
0.7071938055069058,0.5115613782075702,0.7771549064456205,0.6566646841287964,0.5732355512701787,0.43207193637354135,10,7
0.7502399149945216,0.7269194965254646,0.81294655309386,0.672804030525487,0.567802219619717,0.617984972395576,10,8
0.5458575501487586,0.7139566329858011,0.8506575412498069,0.56390009195766,0.5028717585812095,0.7102443616924685,10,9
0.5209986384014491,0.578103950703761,0.7680962305240437,0.8124609893071848,0.733310794240754,0.7709524748842234,10,10
0.7567085256545995,0.6901536253320832,0.7450739117349631,0.6725315767872782,0.967669109313445,0.6635411130470924,11,1
0.7417138474699487,0.7212889835104908,0.7128192584912788,0.9390326629483188,0.7262771606027052,0.7322526792662665,11,2
0.8938025490608145,0.8388991316650154,0.8009330548466722,0.8909614361088036,0.7834026967790304,0.7207851523407405,11,3
0.9524420555513557,0.8010009579798731,0.9449217726277483,0.8319350179848533,0.9162849833266942,0.7699558051517358,11,4
0.7257452979041339,0.6059615038646482,0.8122387709838397,0.5136724477311183,0.6358371583761375,0.49386820407224574,11,5
0.8443996258954891,0.5788577425002335,0.9236254821008437,0.5905002343865803,0.8700209001904916,0.566447888918822,11,6
0.7636194448830993,0.6809606743540788,0.6855188406868816,0.8082482797122252,0.7328283264364215,0.7331569649559059,11,7
0.8442422700992561,0.82674857122285,0.7507930488566544,0.8998938256648887,0.741129614190811,0.7101359713587322,11,8
0.7254300446298417,0.6222646319058697,0.7842961059032557,0.482307104757534,0.7188068688447121,0.4604282070323135,11,9
0.86756363546953,0.8411625441008319,0.7047779662546998,0.9068687095111279,0.7417160110917687,0.7291845985631094,11,10
0.7646120454109273,0.47702849573574174,0.7591631113848085,0.4982936999535095,0.8498018890311434,0.43161568915104087,12,1
0.6954459303766259,0.6597635615086823,0.7151173928757569,0.7950515777697833,0.9315395459588846,0.8203570330266634,12,2
0.8503357247567966,0.714840174692696,0.9028685634229519,0.7620623200222654,0.8814090828318555,0.7197328392722553,12,3
0.8785918087995253,0.8016966386318327,0.8805598792251312,0.7209601324722661,0.7944768235697683,0.7547936631850632,12,4
0.702947995066074,0.4610028950354207,0.66729064823449,0.5544659086936379,0.8390461911263025,0.5379432572890639,12,5
0.8408902276611394,0.6435775617103188,0.9426357133321446,0.7012101703073501,0.8503081957330443,0.6520378267759906,12,6
0.4533475378808779,0.46703513383858886,0.45635185753198426,0.7375696898489237,0.8218781751151577,0.6638269207384466,12,7
0.8451134330939987,0.781843851703006,0.8468214171957782,0.7136082556044128,0.9106530386466366,0.7198159845190848,12,8
0.7412528449692884,0.678230568467415,0.7540934447266459,0.618927156189168,0.8638626962427716,0.6202554646902623,12,9
0.8229119048064025,0.6478022142850537,0.8201775577730166,0.72925637078411,0.9159293278546596,0.6871816137090128,12,10
0.7900826771396599,0.8407808580068237,0.8556968460023606,0.7488288522980249,0.7557027081351972,0.8890763557758348,13,1
0.7481227740228974,0.7537277545207197,0.7407821016972901,0.7667740139945017,0.9329244399565672,0.7531967556734962,13,2
0.8660748194520222,0.8161120935094279,0.8870039408807153,0.8968152019681839,0.9609935771896959,0.8769499661301781,13,3
0.8402386344569144,0.8697373597458004,0.9446534668871764,0.7958388760248558,0.8650917258827573,0.870287951624373,13,4
0.6668171203332631,0.6085577032452687,0.5966025843909006,0.9261894224114491,0.9378349404339253,0.8929832561619659,13,5
0.8451007173611133,0.7303614091628865,0.8124557904497381,0.8039447078933813,0.9117079995777447,0.7336902063417027,13,6
0.7422279829074359,0.7006898994120395,0.7662649625575564,0.6027367750665898,0.9139880027106212,0.5971069383173875,13,7
0.8317422790971447,0.8270093324435945,0.8281078004119584,0.7828856217772578,0.92091147661551,0.7654001161096855,13,8
0.6988586869521445,0.6309853939865494,0.6733282749487285,0.8281141702318111,0.9031260249604476,0.7823270312076027,13,9
0.8670168737168019,0.7732798913486746,0.8705939255736395,0.8843395751783161,0.9393866311133579,0.8540524691601631,13,10
0.7622359931612752,0.7951344699228857,0.8545249092771613,0.7683817624780369,0.8286837611752385,0.8759989326691497,14,1
0.7949210021752289,0.7330648607016745,0.8599124673248357,0.8739687649440091,0.9153227080646915,0.8684638194917214,14,2
0.8845596465908804,0.8851520899205043,0.9406858079386549,0.8537078885075886,0.9324852789004971,0.9165277622989861,14,3
0.8807033267831963,0.8591526315488691,0.9628639128003392,0.883442897863253,0.8913983427946164,0.8935519667488818,14,4
0.7709293427031949,0.8173731551357863,0.8322925192044743,0.8444964953412761,0.9382227191181909,0.8936127714064633,14,5
0.8557728991635734,0.8274749032838015,0.8763255863287459,0.9124577274131159,0.9403863031240507,0.9119417425495802,14,6
0.8471076030922954,0.793255762203587,0.8287257988281571,0.8680966656805995,0.9482526325203866,0.8654514830820318,14,7
0.908491381095647,0.8746388507058037,0.9408574994127565,0.8483325568293124,0.9212126980020798,0.8566565582256547,14,8
0.793466561778104,0.7611005500502552,0.8404519213765376,0.8415955626239242,0.9089177365406428,0.853684380293154,14,9
0.8946023919034322,0.8314316870513109,0.9406100135954624,0.8612680511502431,0.9233326174976708,0.8442822378757602,14,10
0.7189179231118772,0.7484201042646856,0.8761321085951341,0.642256106119203,0.7326847808401767,0.8020273113502561,15,1
0.8740428460218375,0.7296642345596132,0.9131658013724346,0.7907238383006583,0.8749596748619902,0.7144481305592904,15,2
0.8921676833167702,0.836235773311985,0.9057217127262962,0.8979510357223526,0.9211946961222253,0.8942387413646665,15,3
0.8680366514941057,0.7056832964164061,0.8582494350761394,0.7720150039753284,0.8656892343008507,0.6880240944358998,15,4
0.8986092131914309,0.8542604644709234,0.914884937835889,0.8912032783647617,0.9339971026273024,0.908304669252421,15,5
0.8729838323411305,0.7907394339658448,0.8487541732882955,0.8331751946129191,0.8211017965390158,0.7625617000608718,15,6
0.863247617553602,0.8174532360758731,0.8869195802784964,0.8717382762586399,0.8910689301078247,0.8369199020016336,15,7
0.8562533539710413,0.8376479413747395,0.9115469695363017,0.8349649749090493,0.8967861582260992,0.8411036051631129,15,8
0.6994875638923862,0.7896995206183156,0.8983611210004094,0.6901503565319045,0.7207718088206734,0.7930807052604384,15,9
0.8595949787193147,0.7762509107291411,0.9275768203821374,0.7841129941571827,0.8636699119214727,0.7849245613111006,15,10
0.6719303222176741,0.6053115487300895,0.3295527353107127,0.6458463543096205,0.3467404762697929,0.379221053704026,16,1
0.33227450340701026,0.3224728458671119,0.4322058025751613,0.915441574902361,0.675940352800853,0.6753190644228264,16,2
0.27759342201234205,0.26306785491416373,0.2513919344043863,0.9312789060317115,0.8969722580806947,0.9001113536720711,16,3
0.4906365917314582,0.4891503169952992,0.5012638340300286,0.927429654869883,0.8707458792542841,0.8877003331289444,16,4
0.7903527832438078,0.36847741734701184,0.1657947861770977,0.38083243701373115,0.19683388197059298,0.6242770935723921,16,5
0.2480666304197977,0.21301268152133362,0.22742810274236308,0.8168257710754415,0.8724062529851087,0.8414845221891646,16,6
0.3588776188319615,0.4246522112878889,0.42860786526202477,0.7019215766028934,0.8348620235250168,0.6698882427744821,16,7
0.2641257059410338,0.286668808671394,0.3575172616339538,0.6881874783078126,0.7777340565907889,0.6779763230942262,16,8
0.6266667308939348,0.5355882062134915,0.6084669520168275,0.518247651629582,0.7926651834981133,0.5984335295323895,16,9
0.9130644495822784,0.8187296417118373,0.7884882289570041,0.8340099231747582,0.7269061777050139,0.7443308485577536,16,10
0.6292586071032253,0.8646828719955078,0.7953592031044397,0.582500714025382,0.5854066591350644,0.8322609316946807,17,1
0.8689345189871842,0.8212579108416949,0.905484337429455,0.8112525820290541,0.891572842886427,0.84445003466872,17,2
0.814719208473403,0.6265177554324772,0.6053408141563399,0.6025114070869996,0.5617827993704246,0.9174652304633575,17,3
0.7553986885375235,0.9026923278114964,0.9360547930555907,0.8109539267241846,0.7453248637938878,0.8916881096757605,17,4
0.6744116081766094,0.6275160969419955,0.6097491962213601,0.9270440802745217,0.9269491507480903,0.9273943544328411,17,5
0.8878111181434756,0.8372251515482502,0.7692495280017062,0.8733420092805839,0.6649621175229945,0.6264864172398006,17,6
0.3841237073822318,0.40778802647810025,0.4006175814562234,0.8744087033233368,0.9222569736696826,0.8993608773165707,17,7
0.9067077470338039,0.8715145430397205,0.9388826293253939,0.9082952110434004,0.8699263789803977,0.8623800134415786,17,8
0.849875934520796,0.7697251823943505,0.873710441159835,0.7213706210326012,0.8072598512260669,0.7659461627388946,17,9
0.8884820604945394,0.5832454003406626,0.8967288308077062,0.599931135474156,0.8784738923893557,0.6394819232201099,17,10
0.6880104155422084,0.4625806896782294,0.6715570967038882,0.48380710004240146,0.7012448751086688,0.46428960972135613,18,1
0.516217699949914,0.528155071482717,0.6626613059367168,0.9733878890373227,0.6317657938088976,0.6467827075487953,18,2
0.9333323956395377,0.8427584793510526,0.9521290604791985,0.9195415070575174,0.9341598671389595,0.8349329184426084,18,3
0.5550248924367368,0.5723080008522885,0.6073623136527238,0.9315549082904699,0.7823046546434845,0.8163818557937149,18,4
0.5015428269092918,0.5027112900713211,0.46522482047818897,0.8444077363540695,0.8947034322086735,0.782901352099989,18,5
0.48551418562861304,0.49171357719706943,0.5335752379654284,0.6678441059446731,0.8108276694776435,0.7830429364091775,18,6
0.5367927270347119,0.5376896854289462,0.6131721126067217,0.8546568316194189,0.7751214364678964,0.7120787324028549,18,7
0.8078279281330485,0.8242587042790417,0.662039024273844,0.9524436887549513,0.655307106195302,0.6697540316221022,18,8
0.6972345148790517,0.4969564735686227,0.675393041930483,0.5227794270486884,0.8795778269127966,0.58041847340694,18,9
0.5386902413381388,0.5690716539664139,0.7807247517341975,0.9305111230518783,0.599384506402435,0.5940317491277277,18,10
0.6370805424211045,0.20673101159991283,0.6730675052811479,0.22932433334424684,0.9076936363164942,0.2213111635310968,19,1
0.6289360566866922,0.6462301686212648,0.6597451243276776,0.7933233179816108,0.8821855171286083,0.7393346275840789,19,2
0.905071744725546,0.7844241900313622,0.8348542185609172,0.8380287893034766,0.870307304599262,0.7483008007453702,19,3
0.9286190190347907,0.7776804092039199,0.9363261777526684,0.8219301124135237,0.9093682490169899,0.7668946821441163,19,4
0.794793957837328,0.49076439017631057,0.8906434738167626,0.5161905089366463,0.8576859595380497,0.46192734881245356,19,5
0.7695099790993569,0.4162624569363257,0.9455638196189966,0.4092496936278747,0.7611346093114895,0.4206178571589166,19,6
0.6563307366632065,0.6404099357000662,0.6528285402962418,0.7494399216277348,0.8700269416754892,0.7427396110645627,19,7
0.8538189466216497,0.6449245598648062,0.8320931040335872,0.60468015446836,0.8566489900582448,0.6032673366955832,19,8
0.8433382096618404,0.8116878364335147,0.9183842737031929,0.7657709411832442,0.8698449756173399,0.7993261589511444,19,9
0.8548556437352385,0.6849806901447175,0.8258409429801535,0.7536744844649708,0.8981843764807997,0.7017897127973295,19,10
0.7080490480476744,0.5890620997368237,0.8054414888044217,0.5491195169449851,0.7706996110668507,0.690744732428143,20,1
0.7274237323770794,0.6620217291057245,0.7899159800356224,0.851097598119136,0.8814649528700598,0.8010702948372765,20,2
0.9351040590241562,0.8049160501238819,0.9408079137102703,0.8481860972918167,0.9264989659368186,0.8370366874413138,20,3
0.9449833056668768,0.7161171738199335,0.8200100415927634,0.7735118555555256,0.8395349101222421,0.7668349742773646,20,4
0.7278218485978554,0.60853555131003,0.7898598985182905,0.7283132606029858,0.8213613766596375,0.6790572657550651,20,5
0.7590501840899266,0.632133622599941,0.8285832244826967,0.6661729786083532,0.8012937703896679,0.6761354577440581,20,6
0.8080910937672161,0.7104587786511648,0.8252428385310062,0.7902069548273222,0.8938264280679141,0.7999341916582751,20,7
0.8362792884740378,0.6764021128601849,0.7973553778814017,0.7153163883260988,0.8820422341791284,0.6653218189982264,20,8
0.7332774161893932,0.5554454498087713,0.7795243897737789,0.6105472510180914,0.8851166843327601,0.613461302936628,20,9
0.9001880744871134,0.7561607057559189,0.8766392508695577,0.7452764918199413,0.9109304052362025,0.7012636896877008,20,10
