prompt_id,pronoun_sequence_id,stereotype_group_id,cos_similarity: young vs neutral,cos_similarity: adult vs neutral,cos_similarity: senior vs neutral,cos_similarity: young vs adult,cos_similarity: young vs senior,cos_similarity: adult vs senior
8,6,Dealing with Change,0.9363606151793364,0.9213121026123242,0.6712864510883954,0.9188488212636188,0.6504733856750565,0.6795266117483612
8,7,Dealing with Change,0.7821770610153952,0.8498186015415925,0.814971732251929,0.8681442002830749,0.7049855312545685,0.8160121477723088
8,8,Dealing with Change,0.8712617470647338,0.7898847925860815,0.7830855886727985,0.8587992727724363,0.8312526560253227,0.8137709173397081
8,9,Dealing with Change,0.8723930784320795,0.7308554048040538,0.824238132202847,0.7128086250093908,0.7629600176884135,0.6921621443434303
8,10,Dealing with Change,0.8492005361845139,0.8643607570450276,0.8245554062237135,0.8771318452367224,0.7936925864228137,0.8492385395033458
9,1,Dependent on Else,0.7540542282904464,0.7083756895775488,0.7378236482482323,0.6748811737323495,0.6478991861107608,0.5741105126597851
9,2,Dependent on Else,0.7459796991541622,0.7123160067219891,0.8494106990859425,0.8243784810573804,0.732638471454176,0.6918907412820968
9,3,Dependent on Else,0.8549164248107418,0.800048326773906,0.8481410990407806,0.7616765317560621,0.7942336288908163,0.7241165543033075
9,4,Dependent on Else,0.7854398290436795,0.8282092562809144,0.8351317524944557,0.8148361583643322,0.7462371193739005,0.7950520382545772
9,5,Dependent on Else,0.7905923852245247,0.8105102285475291,0.6004209348714717,0.8430636966649558,0.5801554934695072,0.6365423494610032
9,6,Dependent on Else,0.8099183775955991,0.770785740079031,0.8017628655496452,0.8859574614643906,0.72391065042629,0.7561009896827317
9,7,Dependent on Else,0.7354202539793228,0.7921860894440538,0.7028125001179895,0.7647716642648504,0.6911450982889807,0.75442444071304
9,8,Dependent on Else,0.8079754688110402,0.7342251541823769,0.7266107426872402,0.7749238657294585,0.7273947460711249,0.6712286875775242
9,9,Dependent on Else,0.7864874236540864,0.7858584669066885,0.7339335147873156,0.8160114633819511,0.9155096118797086,0.7930150308315029
9,10,Dependent on Else,0.7483015247050021,0.7931772780017484,0.6954067061396516,0.7552108214005915,0.6757112328566477,0.8163637046077028
10,1,Dependent on Else,0.7962117256706878,0.8766811253852306,0.716196607827298,0.7665657136146223,0.6556303726903878,0.6397671671458673
10,2,Dependent on Else,0.7874056070455966,0.7792114888944619,0.7334972923717649,0.7807856712848877,0.6985692397550668,0.7645760150314402
10,3,Dependent on Else,0.8876073606372172,0.8461294167603487,0.6194519007873659,0.7917002785223692,0.6127881798299738,0.7390467265109699
10,4,Dependent on Else,0.8807703881894742,0.5808596800514826,0.6568670767494664,0.5992621338457866,0.6599260785996117,0.6906764803483052
10,5,Dependent on Else,0.872052448123913,0.559790927926358,0.5896391804185779,0.4625803043019613,0.5195382454320052,0.6215783523099491
10,6,Dependent on Else,0.7856287868435543,0.5315987247227347,0.4168177576706157,0.5431545906041713,0.4157410050950542,0.74206867737197
10,7,Dependent on Else,0.8382719266885689,0.6618848831148281,0.7375779866836838,0.7334158232809449,0.8181201195212764,0.6355705293756018
10,8,Dependent on Else,0.6103189849106225,0.8374588668453584,0.6991876104584587,0.7342355548092349,0.6538112016112536,0.7417539746855832
10,9,Dependent on Else,0.8263710932640475,0.8672625590364329,0.6864832754315155,0.8759178174367219,0.6952479304935477,0.7292578342393141
10,10,Dependent on Else,0.7938531408415882,0.8427916311675108,0.7016237548642458,0.8036122004385633,0.7391778793206953,0.8491472273875466
11,1,Cognitive and Physical Abilities,0.7817933551825509,0.7110416679200002,0.6172004762862857,0.7045437225907799,0.599272932895247,0.5069451183321025
11,2,Cognitive and Physical Abilities,0.6626296803621468,0.7351314468206673,0.7486637596887254,0.5579690689380569,0.6109212285187857,0.7985564045645822
11,3,Cognitive and Physical Abilities,0.7669980743303337,0.7034514587907538,0.8474803692545378,0.7027278901979327,0.7915569581196662,0.7775647483782822
11,4,Cognitive and Physical Abilities,0.8570929595403476,0.6049050441004789,0.7576562798319522,0.613995323911696,0.7167217835434412,0.682284067444445
11,5,Cognitive and Physical Abilities,0.8566561331921863,0.7028448437291059,0.546266180727907,0.8199484482229766,0.6740427546479095,0.8023472773643321
11,6,Cognitive and Physical Abilities,0.7833276981101291,0.8014220862994967,0.7864829476436637,0.8450765117007721,0.8051356097875053,0.8725028958191592
11,7,Cognitive and Physical Abilities,0.6299124420262592,0.8014356006812324,0.6794767700236627,0.587058809692359,0.5732881943929511,0.7155564662855166
11,8,Cognitive and Physical Abilities,0.5575945234424926,0.495734315523944,0.7449701021453712,0.7640035700770619,0.5685323773264487,0.6081878193382257
11,9,Cognitive and Physical Abilities,0.6420849803614458,0.684583723163199,0.689479092405107,0.5664067426754824,0.7726821455500585,0.667468312423493
11,10,Cognitive and Physical Abilities,0.7111728973672092,0.7932739077215519,0.7555243281065959,0.716590959519367,0.5604955201071228,0.7622983900533716
12,1,Cognitive and Physical Abilities,0.8545849334589655,0.8994813739983478,0.8312784825202848,0.9195864318258868,0.8393244838316316,0.8483385381535015
12,2,Cognitive and Physical Abilities,0.8259905447017017,0.8349836171588592,0.7817847734080642,0.7622270052252298,0.7110563733440955,0.8728064130169293
12,3,Cognitive and Physical Abilities,0.6725273952833446,0.7036831075610183,0.8307261033761755,0.9175291201702848,0.6697028421685169,0.7132908944477827
12,4,Cognitive and Physical Abilities,0.8540327686375495,0.8559762219522207,0.7906968294940762,0.7944741262288697,0.7523559550576913,0.8884078697931961
12,5,Cognitive and Physical Abilities,0.8092339843593606,0.8088248946468808,0.667908709342894,0.6318363496806717,0.563791856174461,0.7332941725770112
12,6,Cognitive and Physical Abilities,0.8782355875279168,0.8696723655874303,0.7312230387019207,0.9031880290657648,0.7335935364362949,0.754176800724853
12,7,Cognitive and Physical Abilities,0.7971844887116645,0.92097803791958,0.7599669012644119,0.8274356755748958,0.6853768652719285,0.7762530899068742
12,8,Cognitive and Physical Abilities,0.8963524207109292,0.9047037943584612,0.8331492384137764,0.8649003786858893,0.8163916852392328,0.8478058938252846
12,9,Cognitive and Physical Abilities,0.9283513705494884,0.804087885702893,0.8653819496398507,0.7953480299455494,0.8278547902660349,0.7510084770973506
12,10,Cognitive and Physical Abilities,0.7230348211409412,0.7691875586314679,0.7223866681512721,0.8822745312672784,0.8318441710685944,0.8619982333976368
13,1,Emotional Instability,0.7724077158508511,0.6740904595342907,0.5385242632557476,0.6301121824869956,0.5006766495207124,0.8057668326742775
13,2,Emotional Instability,0.6116542129833991,0.8082228253494503,0.7093672107880431,0.6472262736729726,0.6804149440997951,0.8071579022302692
13,3,Emotional Instability,0.6997391700183528,0.6804520420185831,0.78245669454447,0.6902701143019127,0.6475685421212214,0.7049993752328705
13,4,Emotional Instability,0.8541863115313636,0.8426869535169894,0.6574063288787422,0.8410250520996052,0.7434291376672597,0.7535512246118299
13,5,Emotional Instability,0.5144419857665109,0.7124031132486941,0.5379176044590103,0.5675776796329861,0.4975529956850087,0.5480594561806869
13,6,Emotional Instability,0.620748845753265,0.6216395039081761,0.5471613974204914,0.7480066397087807,0.6016859065254249,0.6339580731154373
13,7,Emotional Instability,0.4743032877979034,0.7435063376546442,0.493162458965713,0.7350059497318374,0.7132550867456166,0.7077221785488932
13,8,Emotional Instability,0.5168434313306212,0.4710867554485805,0.7750887847944355,0.6883610768548517,0.5883375320987468,0.5109352311674653
13,9,Emotional Instability,0.5178192936171767,0.7259237330446464,0.5198399001129415,0.5275894063744659,0.576444730153961,0.5973241082249676
13,10,Emotional Instability,0.593100998856734,0.7482038836188857,0.5620509451864188,0.6471312391600192,0.6577299704580428,0.6367949842174698
14,1,Emotional Instability,0.889084614682111,0.8417509937444502,0.8715413794956969,0.8202112366546728,0.8387846142394536,0.9483870620322808
14,2,Emotional Instability,0.7780253155483837,0.8896103358098431,0.6634793515094096,0.8604329610679701,0.8765536729627693,0.75300846025722
14,3,Emotional Instability,0.95488443005832,0.8887805338104324,0.7942136150806951,0.8639965510158777,0.7989964219244758,0.778047946818016
14,4,Emotional Instability,0.8892448026337216,0.8749038190895404,0.817218920287055,0.8255420105314617,0.8550547897468579,0.8076078207080708
14,5,Emotional Instability,0.8371499982688761,0.8649575211080371,0.7684204006617174,0.8661668557528255,0.7743636059974843,0.8840885698689893
14,6,Emotional Instability,0.835627187273779,0.8305597022104743,0.8531576853639767,0.9195007887079818,0.841459087077826,0.8326551915693696
14,7,Emotional Instability,0.8158494133063938,0.7404960230326647,0.8204165120195706,0.8476149286648575,0.9297038667447542,0.8126038035012848
14,8,Emotional Instability,0.6869518067606795,0.8080091916445087,0.7231754708259797,0.8451130079058418,0.8453424114931104,0.8879158726937016
14,9,Emotional Instability,0.8572846003050842,0.8017308824212446,0.862170786844948,0.8904153545156214,0.8725219558317159,0.8333104915129724
14,10,Emotional Instability,0.8147647847692416,0.8656019167702521,0.7307309703316097,0.8998123103303084,0.7563557489773014,0.7909230507762357
15,1,Emotional Instability,0.6638826522857157,0.4777642012682367,0.6169278190438988,0.669612128294574,0.7201471611746302,0.5943581507059079
15,2,Emotional Instability,0.6186365074005484,0.8542155491566694,0.7899084269547993,0.571299048686012,0.5424703997966975,0.926182979176036
15,3,Emotional Instability,0.8755653280999126,0.8162503708011613,0.7245293730923216,0.7950146888578888,0.7659477756837803,0.8578308323846985
15,4,Emotional Instability,0.8417041269951678,0.8705588846104901,0.6706863208323268,0.8480512627686996,0.7596867654822778,0.757965555988749
15,5,Emotional Instability,0.7838808745796797,0.8138740588672071,0.403850819896055,0.7291722041650452,0.4169139246120891,0.5488336979086637
15,6,Emotional Instability,0.7281651652531012,0.7951552850843274,0.7588346030708008,0.6261891218043891,0.6395429612900208,0.745885163910715
15,7,Emotional Instability,0.7058910349020642,0.8484304365638546,0.7112774724867409,0.6583344328250234,0.5583083549832892,0.8267954566576547
15,8,Emotional Instability,0.8998117564372651,0.8828070868699871,0.8302108266836921,0.9154962623896304,0.8688863572811082,0.908250010087288
15,9,Emotional Instability,0.6249317381955459,0.7633901342285871,0.5596224626182766,0.6079480713027974,0.5770318343239277,0.5668049075539795
15,10,Emotional Instability,0.8436189240509462,0.8659037459182104,0.7678039453597667,0.8110370113102474,0.7937398599590841,0.8840297368503882
16,1,Emotional Instability,0.6849474739215433,0.7563319095616909,0.3740996119487263,0.6734892247860597,0.3044743860525778,0.3661732530603987
16,2,Emotional Instability,0.7279235883389901,0.7842805232254612,0.7692737899248663,0.7256783330641572,0.639670970584644,0.7582541156552401
16,3,Emotional Instability,0.759830477777085,0.7118131633645723,0.688506691617854,0.9316929074157488,0.6781460668553786,0.7047128874661056
16,4,Emotional Instability,0.7292384514075169,0.6987482686754715,0.6057856799551766,0.5754233154920912,0.4949615897746056,0.7753335788537572
16,5,Emotional Instability,0.78872708255695,0.8145773265168667,0.5880251841466883,0.7226569612392797,0.465202485825506,0.5968062690973102
16,6,Emotional Instability,0.5507848534523213,0.6766283284996746,0.6192711353141221,0.5527166126006431,0.645647342494938,0.6133295740289788
16,7,Emotional Instability,0.6502843244379923,0.5341149224921716,0.5346897964154078,0.5927817170992591,0.6469952906426951,0.7097860309471441
16,8,Emotional Instability,0.7359227520774332,0.7346250803510113,0.7090543768916875,0.5850533749841982,0.7468988623341982,0.5829232312228649
16,9,Emotional Instability,0.7677016133212847,0.7310012416516378,0.4780469880529786,0.6443466288770032,0.6921419178416937,0.420749825733249
16,10,Emotional Instability,0.815178681279185,0.799392274587576,0.6988774983703259,0.7261421757318625,0.7288990574199012,0.7095765179634506
17,1,Emotional Instability,0.8039771927139298,0.7816784989630413,0.709389126418426,0.7978050056382476,0.5967735860565353,0.591093534804394
17,2,Emotional Instability,0.7721317741342543,0.7495581106642961,0.8606407980796581,0.6018397249347323,0.7081085812948228,0.8173633944937733
17,3,Emotional Instability,0.754232241989856,0.7824105661849364,0.6988799005469044,0.8446958158856435,0.80282744854372,0.7993420127261843
17,4,Emotional Instability,0.9006458529757518,0.8390222098659462,0.7446317503704445,0.8454188898481424,0.6826175536237348,0.7865336664894786
17,5,Emotional Instability,0.8138684336184081,0.7405261862589828,0.7005873214993719,0.6597238821334706,0.6028795082474362,0.5994525432736075
17,6,Emotional Instability,0.8090485883811835,0.7243722164669546,0.7778174868011425,0.6327013385686693,0.6896850491792763,0.6438641318877127
17,7,Emotional Instability,0.763711034430603,0.7038611985204792,0.7567561825987001,0.6105766980122204,0.6279945196670003,0.6984836532832781
17,8,Emotional Instability,0.8762223199208754,0.7059043163175771,0.6552046451481293,0.7315130592690491,0.7665019127951829,0.6849274492604438
17,9,Emotional Instability,0.810998501074753,0.7046797322552631,0.6139745771801322,0.6918970452793061,0.5951580060411056,0.5485800720636588
17,10,Emotional Instability,0.8155171550175,0.7601222281349904,0.6804931529930823,0.8306829068719701,0.8065729644207826,0.7518022579685003
