prompt_id,pronoun_sequence_id,stereotype_group_id,cos_similarity: young vs neutral,cos_similarity: adult vs neutral,cos_similarity: senior vs neutral,cos_similarity: young vs adult,cos_similarity: young vs senior,cos_similarity: adult vs senior
5,2,Dependent on Else,0.7917775249905505,0.7574752912124966,0.6466288794037017,0.7594316120595087,0.6566682934621251,0.7989763397080083
5,3,Dependent on Else,0.707892685243712,0.697000368508919,0.6746371251049719,0.7047803169793665,0.8314639968530155,0.6736728737140631
5,4,Dependent on Else,0.8442071756825028,0.7751699147445983,0.8329384930938293,0.8748141726736792,0.7751002923677217,0.825657714588613
5,5,Dependent on Else,0.677292845576362,0.6044604219972998,0.6467149395452523,0.6866464384726467,0.5982094543846361,0.6579305533770059
5,6,Dependent on Else,0.8128371670827523,0.7493284584219921,0.7952540880948981,0.6467528784625547,0.6306635087471877,0.7741531265208874
5,7,Dependent on Else,0.6403406339087635,0.8092187107215227,0.7419376267762028,0.7643663904510374,0.5824363924516416,0.7547575240824631
5,8,Dependent on Else,0.8840239493485329,0.7923068047016857,0.8057688259061588,0.793501772341986,0.7980062158986772,0.7601870235633061
5,9,Dependent on Else,0.777762789726739,0.8338981726155429,0.7165978194437581,0.8549625499519464,0.7598210568815716,0.802306790016719
5,10,Dependent on Else,0.8379555873965308,0.8290464428446003,0.7301998631912694,0.8993732123290741,0.743513896295732,0.7710279170963461
6,1,Cognitive and Physical Abilities,0.7749126120167662,0.8215600050815326,0.6875405657684053,0.7391435441088625,0.6506119059081383,0.6431161119095128
6,2,Cognitive and Physical Abilities,0.6379200792755004,0.6685107385375906,0.6056986018569694,0.4928596861334857,0.5694800785084471,0.545876701654157
6,3,Cognitive and Physical Abilities,0.712528894685078,0.6911684743401105,0.7121750113506051,0.7026260204676384,0.5872212142862002,0.4717775374554739
6,4,Cognitive and Physical Abilities,0.5784648005992352,0.533118528867712,0.422824280899844,0.8217965333052077,0.6400517184498862,0.6907868755253761
6,5,Cognitive and Physical Abilities,0.5636420270211804,0.419467309653343,0.4313912245199295,0.4832589241651421,0.5836169808080627,0.4229706887694919
6,6,Cognitive and Physical Abilities,0.8082178240104692,0.4225675827800257,0.6167779224551269,0.4834977567770473,0.6635405926794329,0.5286021935259491
6,7,Cognitive and Physical Abilities,0.556559429817735,0.5824541426368187,0.5557964077312877,0.7572616702458493,0.6418358614899198,0.7307971826520138
6,8,Cognitive and Physical Abilities,0.6168365195165951,0.6986732683012777,0.5970833889097015,0.7179431455052139,0.7886797497045912,0.7121218795072632
6,9,Cognitive and Physical Abilities,0.8046615405411636,0.5725181075137913,0.5486835888811485,0.5540910280287674,0.5521659791916632,0.6542458490131569
6,10,Cognitive and Physical Abilities,0.7386897932225628,0.6059511733350081,0.5625441309749191,0.6319735296553104,0.6361197872355552,0.8044273039313017
7,1,Dealing with Change,0.9044553456243002,0.8776538067671048,0.7911174244465082,0.9492929239928958,0.8318941402071709,0.8452258698380362
7,2,Dealing with Change,0.8931591195417847,0.9284447607844152,0.8856151987929608,0.9036084010450008,0.8478950730967914,0.865080594729662
7,3,Dealing with Change,0.926126654225474,0.930668925813378,0.8905388565499208,0.9276597863427112,0.8995419430266155,0.9038491806204496
7,4,Dealing with Change,0.8904766941879705,0.942158375087324,0.9007689125233052,0.8749663989953138,0.8681120749782923,0.9067805971930268
7,5,Dealing with Change,0.800263853948816,0.9193538687570068,0.7853790554835528,0.7773492217923557,0.7261711578265215,0.7725995350857695
7,6,Dealing with Change,0.9032273542680732,0.8851780710864583,0.819104464022337,0.916928225347292,0.8374054903153813,0.8515424623988508
7,7,Dealing with Change,0.8460930758241161,0.8768341443443242,0.8437394009340233,0.8000744520319776,0.8193953459178177,0.8218577254607675
7,8,Dealing with Change,0.887500994529504,0.9126823304988236,0.8401511671374435,0.8455527743923952,0.7816879070097916,0.8440751396056803
7,9,Dealing with Change,0.7838686320782048,0.8755544494706211,0.8877140683336963,0.7641018691283017,0.7816664180422208,0.8150143623297771
7,10,Dealing with Change,0.9513823036730452,0.8993414564157054,0.8421690389999776,0.9155817344763229,0.8608096111062193,0.9029485045723388
8,1,Dealing with Change,0.8302941320025838,0.7419475967771234,0.8699185679122141,0.7594249420958895,0.8558227554915577,0.7854072006995674
8,2,Dealing with Change,0.8243668070728125,0.7932539301714177,0.8348183100368188,0.8160821450800979,0.7815247132958094,0.7473319239830103
8,3,Dealing with Change,0.8129900778576638,0.6703212541258556,0.8239572324817885,0.7009124716173554,0.8431914522884971,0.7957598585699787
8,4,Dealing with Change,0.7767608793440448,0.7739535852016552,0.830592282503605,0.7888952022453485,0.7646875512602561,0.8099655505888721
8,5,Dealing with Change,0.7035055654924687,0.6108186345695501,0.8317858098839828,0.5029153742780964,0.741312979457463,0.6285090047160522
8,6,Dealing with Change,0.6991089068346787,0.8409635593572362,0.9259333720278242,0.7455493613395279,0.7030735960862476,0.8519807515358344
8,7,Dealing with Change,0.8026575138329857,0.7774744565829548,0.7164704484636737,0.9005928449057632,0.7834772900396804,0.7827304428412015
8,8,Dealing with Change,0.8198969965102862,0.724136519241591,0.7307796243665108,0.6807638924668872,0.7208676494615319,0.836277199025766
8,9,Dealing with Change,0.8598060669784594,0.7706597528661548,0.898135900544728,0.7369615124041835,0.8651078017390189,0.7821029135451967
8,10,Dealing with Change,0.8047372918468159,0.8242245325653708,0.8204812916106914,0.8322657021912572,0.7750667791773647,0.7710115595635327
9,1,Dependent on Else,0.4868808408378888,0.6654220720246913,0.647269051421884,0.5063323201547089,0.4688090754171714,0.4827702718581977
9,2,Dependent on Else,0.8646837226083858,0.8921154394668125,0.5702125649470852,0.8329356215029504,0.5475714079677333,0.6051706112141628
9,3,Dependent on Else,0.6400808682389127,0.6731909785543415,0.72709033977602,0.6767592659131804,0.6265740921423851,0.6260671349815314
9,4,Dependent on Else,0.4963909851402422,0.6287657711860017,0.5226784600833689,0.5295739534017432,0.831220197731767,0.5875525623078353
9,5,Dependent on Else,0.7607463926005498,0.6791949255901307,0.5976848020753348,0.6553970973537318,0.6714583773494642,0.7852640275584057
9,6,Dependent on Else,0.6526284648249088,0.6526284648249088,0.5676805108169287,1.0,0.6131708428930192,0.6131708428930192
9,7,Dependent on Else,0.6566337042454997,0.8859577478225542,0.7373293339086839,0.6876720439271815,0.5807649186282631,0.7495654852970614
9,8,Dependent on Else,0.8244891888237011,0.892310797769851,0.8615524614161695,0.809188149124428,0.8584915853231249,0.8675790657714129
9,9,Dependent on Else,0.8236571112086737,0.8944364617064088,0.8729596255464744,0.8250066404295989,0.7798790746703781,0.8724678371774544
9,10,Dependent on Else,0.8558616203943645,0.9050463779067996,0.8581964990485791,0.8581170479205303,0.826632257705377,0.8699461453444529
10,1,Dependent on Else,0.6226577898135981,0.8934285792794268,0.6624496485444753,0.6320661181931997,0.6526509119503787,0.6502355718853003
10,2,Dependent on Else,0.7729629762256172,0.8691894334302692,0.6911449697561427,0.7099229326385859,0.604445365157491,0.7728615067806481
10,3,Dependent on Else,0.8956374605855135,0.920583129191754,0.8052642351980233,0.8639896636398448,0.7934467830901898,0.8727024115002389
10,4,Dependent on Else,0.2130270574796274,0.1112408466612934,0.1292761508150903,0.8411555651716693,0.7851322364407256,0.890240410266416
10,5,Dependent on Else,0.8977762324163305,0.8804934332478862,0.6810831208538539,0.8638276365643508,0.6512968463086197,0.6719791640957238
10,6,Dependent on Else,0.7459754936303837,0.8583179072752853,0.5242054166420592,0.5977630516724863,0.4072866135808785,0.5291845884963848
10,7,Dependent on Else,0.7416004538351921,0.876776627631948,0.6417763720894676,0.764216513317757,0.5869535332266278,0.6884480279940473
10,8,Dependent on Else,0.8436810280076094,0.8640117475566323,0.8761777300341016,0.80973758581279,0.8192019349651967,0.8886921378718383
10,9,Dependent on Else,0.8244653854713091,0.9027756502699692,0.580156313126043,0.8275893510807314,0.5934808124350988,0.5972340626806101
10,10,Dependent on Else,0.8435444837351365,0.7464503860859821,0.720016353034093,0.6974778048801265,0.7127972094141133,0.6597319569168485
11,1,Cognitive and Physical Abilities,0.7974451832584197,0.8062245894986539,0.7414289496508033,0.7941934591864475,0.749190328182475,0.7848573641743304
11,2,Cognitive and Physical Abilities,0.3808133329505958,0.5933667667152065,0.4443614594173636,0.549006818910267,0.4476335516068713,0.4969542601002732
11,3,Cognitive and Physical Abilities,0.6886629742790147,0.7076617403900952,0.6968657679092314,0.614540434318213,0.7946003962532603,0.6526644037507237
11,4,Cognitive and Physical Abilities,0.6489335943180485,0.5078914114491205,0.721945493915147,0.6777303502173826,0.6347279535183097,0.5773773997485733
11,5,Cognitive and Physical Abilities,0.5776714590408405,0.6058418358858092,0.6291761630941839,0.8229813171035473,0.6617391734858415,0.6423840910038684
11,6,Cognitive and Physical Abilities,0.8161555616916074,0.5959335900425277,0.6624264369339882,0.5211686812162464,0.5979425723207253,0.4527041208695239
11,7,Cognitive and Physical Abilities,0.3633625555860633,0.6972452447550863,0.6745048837505763,0.5225196340047235,0.3907219723224521,0.6940993778215713
11,8,Cognitive and Physical Abilities,0.4917931994503359,0.4246138479201624,0.5542839466731335,0.6454098943576263,0.5788755573425876,0.4763693455985462
11,9,Cognitive and Physical Abilities,0.8118810118592408,0.5291805055473253,0.494737279797384,0.5983428235489292,0.5467778567490487,0.6727030978959949
11,10,Cognitive and Physical Abilities,0.5572858744692193,0.5746668375278041,0.5552398011619109,0.6997543448217626,0.625460427871563,0.6786894724519525
12,1,Cognitive and Physical Abilities,0.7400915508452557,0.6315406477753991,0.6110409408035571,0.5757155188373818,0.6084142334111766,0.5795133639957134
12,2,Cognitive and Physical Abilities,0.6728645288200811,0.8990696468910122,0.7608067809097926,0.702821222002421,0.5304983887903835,0.7355720895645859
12,3,Cognitive and Physical Abilities,0.7436821549514718,0.9281904963270636,0.7333771018740629,0.7338467844937027,0.7102196746105108,0.7032961668123587
12,4,Cognitive and Physical Abilities,0.7689348289931071,0.7982811372334706,0.6972327687773298,0.707231976692861,0.6685239701327075,0.7242448716566467
12,5,Cognitive and Physical Abilities,0.7652374954627181,0.8455338647124906,0.6489408090113536,0.8078358126290439,0.654022924589692,0.7274424725173072
12,6,Cognitive and Physical Abilities,0.7647347235932869,0.8658281731885991,0.7832109564467077,0.8077869967289976,0.7321629099769806,0.8049601648037447
12,7,Cognitive and Physical Abilities,0.6441863781957364,0.5887290579357818,0.4978184222820924,0.781145835026486,0.5568399713788255,0.721927480832198
12,8,Cognitive and Physical Abilities,0.7641864577827144,0.798123624585992,0.7858063989347663,0.6709226203374674,0.6956963124772005,0.7946385457358712
12,9,Cognitive and Physical Abilities,0.5677052323420502,0.8956866491458597,0.6257147593393336,0.6082114500195068,0.5458075675580534,0.6495747675319201
12,10,Cognitive and Physical Abilities,0.7581440038460006,0.6318630142551352,0.6444186233425426,0.7365326022492533,0.6047522249973476,0.6161030778166916
13,1,Emotional Instability,0.4335913805058632,0.6579709968573679,0.7376541505715741,0.3463907893731523,0.4415940880005838,0.4929290736244442
13,2,Emotional Instability,0.4598979223556181,0.7484309077459066,0.4397447098175502,0.5653379539238882,0.4193004531630323,0.3781800978371693
13,3,Emotional Instability,0.56181559764433,0.675415111949963,0.7356017101988586,0.5802997835464321,0.6331902496580538,0.6935871757738259
13,4,Emotional Instability,0.3881277480043637,0.6734324776387918,0.733241971909318,0.4662882036693762,0.3652751621011753,0.6517272596802899
13,5,Emotional Instability,0.5803488354898301,0.6837404196175829,0.7686718590455281,0.4334203622419308,0.6004139408929869,0.5976813721029595
13,6,Emotional Instability,0.5622639352144063,0.7875854611433006,0.5235955307643997,0.5231686934079829,0.5236541737958902,0.4886770087959015
13,7,Emotional Instability,0.2675358340719991,0.6146350797928303,0.7430655135098123,0.4756431148700981,0.4417670287545893,0.7092548471457653
13,8,Emotional Instability,0.636960535665382,0.767147649064376,0.6526246293036017,0.7050048488483696,0.3891939522976152,0.428769011779512
13,9,Emotional Instability,0.6086460343655473,0.6725310760806885,0.8723372786091317,0.6446180721838113,0.6972360880507431,0.7050966527783097
13,10,Emotional Instability,0.3723304752006962,0.3865118938483481,0.6343679600316663,0.4340853686545001,0.289616412789065,0.353882700570835
14,1,Emotional Instability,0.5926838274772965,0.734726581086425,0.8359514670321095,0.5811833718346532,0.5802681188054841,0.7025205396796084
14,2,Emotional Instability,0.8598172727866591,0.8063962971638152,0.836747549726578,0.805044330404488,0.8100487406024364,0.8144718051108895
14,3,Emotional Instability,0.8143316033587924,0.9382747711647728,0.7266699685222833,0.8460362860897709,0.7390192001584973,0.7463762942990585
14,4,Emotional Instability,0.9097468611193928,0.9339823167188042,0.8021301179250298,0.9034388503531088,0.8138570515542428,0.787807278501216
14,5,Emotional Instability,0.7413253608184522,0.8153504608713454,0.6636223574678413,0.7739850443641386,0.7042809393116778,0.6782141741367221
14,6,Emotional Instability,0.8215832469607935,0.858365342779101,0.8359512698427295,0.718143135774058,0.7316090743531736,0.9162729021090958
14,7,Emotional Instability,0.6306818187397485,0.6644485467114376,0.5802999813156079,0.6757946076553967,0.6884160373805,0.8176929012484856
14,8,Emotional Instability,0.8786548285192897,0.84955576317191,0.8170966888443116,0.903853210047736,0.8243236419510251,0.8437102307267261
14,9,Emotional Instability,0.8698104356832643,0.911333935698832,0.867819391445334,0.8528148231171855,0.8428198836670306,0.8525822551782769
14,10,Emotional Instability,0.7775372750286232,0.8292340490655776,0.6052036144149426,0.783257193165634,0.5501746575129414,0.5980607455116205
15,1,Emotional Instability,0.5879451641253203,0.5694561852218158,0.7002329335206282,0.5664637619996002,0.5774330388043114,0.5248803444186473
15,2,Emotional Instability,0.6622873315008997,0.8052136486702635,0.7417693041382021,0.6734100236040936,0.7423857561497094,0.7769210791424239
15,3,Emotional Instability,0.6423180168166194,0.7947016718571401,0.6972729368687396,0.5820329446526832,0.6017872639215851,0.8235600140615518
15,4,Emotional Instability,0.9121475060681856,0.8330184851907705,0.8741302230257175,0.877110831186869,0.8749729976003193,0.8686714170033101
15,5,Emotional Instability,0.0368552124469571,0.6800223098178061,0.4917720375659662,0.0619529724635254,0.1457283253324419,0.3768842273395072
15,6,Emotional Instability,0.8803132916249197,0.866017846586148,0.7547560982557813,0.8167300177492893,0.7485259243307194,0.754604359404246
15,7,Emotional Instability,0.4638063350328859,0.8358270142233369,0.7211691529317791,0.4792584295932393,0.4334392708198795,0.800077181615075
15,8,Emotional Instability,0.7719129598667605,0.8072028363683477,0.687625743036189,0.8963027545882933,0.7703062481571611,0.816202917410418
15,9,Emotional Instability,0.6472150950379747,0.5863532914865246,0.7087103688231235,0.7039598972736599,0.6279386932828717,0.5558339968767176
15,10,Emotional Instability,0.8307008774944901,0.798058612807207,0.6874996002948779,0.9183050357681768,0.6417877355049847,0.6965896300646647
16,1,Emotional Instability,0.7337204625015736,0.8541509218037899,0.6264691272593962,0.7382495048550186,0.5472326880440741,0.6098476932497847
16,2,Emotional Instability,0.7027133791326077,0.8788543177779334,0.7952682243235357,0.7251084759650934,0.6830920094897996,0.83172372557307
16,3,Emotional Instability,0.8964469776005334,0.7338990487094446,0.771912185287615,0.7479271884232843,0.8120371251138198,0.6465202104323211
16,4,Emotional Instability,0.6944829517305542,0.6457385355664875,0.5192558854766229,0.7837263487214756,0.7280973307965461,0.5790907026142674
16,5,Emotional Instability,0.7666247032311142,0.7508620942713442,0.6520325855078006,0.6509779384552865,0.6170502691677255,0.5790099711492694
16,6,Emotional Instability,0.7779650730074656,0.506880177461505,0.5612888697084617,0.6390607311353849,0.6614265803866197,0.659509242804429
16,7,Emotional Instability,0.6503987273084842,0.9177475822741868,0.69967150089769,0.6304762032516,0.4812941703855841,0.7171371556017493
16,8,Emotional Instability,0.8061145165471195,0.8558538631630885,0.7159755961735996,0.8109970497918082,0.6871742269998663,0.8158709501404164
16,9,Emotional Instability,0.6867653318709033,0.8780698937857049,0.6310734706015173,0.7160924898948947,0.5513061765303677,0.6462400228212113
16,10,Emotional Instability,0.8093788716686707,0.8958927697030614,0.7287712899513688,0.8499978317069896,0.7842106055504242,0.807591864776684
17,1,Emotional Instability,0.7903298829882761,0.8547044063725856,0.7339730210221095,0.7846569368780933,0.6256018913263692,0.6938698758123583
17,2,Emotional Instability,0.7681757165523766,0.7999294898314102,0.7691467364442641,0.6970858990315394,0.6596861136207155,0.827908031132192
17,3,Emotional Instability,0.7486434751621744,0.7768677797641876,0.7678465299511191,0.8728496235235863,0.7258526740935614,0.8094202264968045
17,4,Emotional Instability,0.8989487079688829,0.8969116563014812,0.7370095027842203,0.9478120643204312,0.7828446259856521,0.7580637013987208
17,5,Emotional Instability,0.7995903293223469,0.8138893431192633,0.596727619369779,0.7386460619729315,0.5902117111307796,0.6058989866085462
17,6,Emotional Instability,0.790445210712945,0.7657512430917419,0.6748839689496424,0.6700907293161361,0.5988455803369486,0.6374033048315484
17,7,Emotional Instability,0.7982365297416035,0.8097553921971462,0.7134324083600914,0.7862714544410858,0.7121536692816852,0.6861620199153542
17,8,Emotional Instability,0.8737782939142575,0.8202364537361762,0.6666202957827948,0.8667828271273036,0.7034654496190983,0.7373268939764421
17,9,Emotional Instability,0.8353338160124129,0.8000534818129115,0.7546360949080952,0.721015329929486,0.706523948668736,0.6556051753698336
17,10,Emotional Instability,0.835664942859718,0.8910124687338612,0.7020625301374538,0.8620818718932376,0.7128980048985045,0.7213936688268148
